,x,y,Velocity,manually results,Classification results
0,0.179637,0.339801,8.3e-05,0.0,0.0
1,0.178625,0.340118,9.6e-05,0.0,0.0
2,0.177843,0.340324,7.4e-05,0.0,0.0
3,0.177401,0.340143,4.3e-05,0.0,0.0
4,0.177204,0.34047,3.5e-05,0.0,0.0
5,0.176685,0.341083,7.3e-05,0.0,0.0
6,0.176348,0.341975,8.7e-05,0.0,0.0
7,0.176003,0.342077,3.3e-05,0.0,0.0
8,0.175844,0.341245,7.7e-05,0.0,0.0
9,0.175734,0.34029,8.7e-05,0.0,0.0
10,0.175832,0.33971,5.4e-05,0.0,0.0
11,0.176235,0.339701,3.7e-05,0.0,0.0
12,0.176663,0.340011,4.8e-05,0.0,0.0
13,0.176824,0.340392,3.8e-05,0.0,0.0
14,0.176915,0.340776,3.6e-05,0.0,0.0
15,0.176813,0.340564,2.1e-05,0.0,0.0
16,0.176726,0.340421,1.5e-05,0.0,0.0
17,0.176475,0.340285,2.6e-05,0.0,0.0
18,0.176132,0.340284,3.1e-05,0.0,0.0
19,0.175648,0.340524,4.9e-05,0.0,0.0
20,0.175106,0.34121,7.9e-05,0.0,0.0
21,0.174484,0.341695,7.2e-05,0.0,0.0
22,0.173898,0.342507,9.1e-05,0.0,0.0
23,0.173492,0.342696,4.1e-05,0.0,0.0
24,0.173169,0.343075,4.5e-05,0.0,0.0
25,0.172922,0.343467,4.2e-05,0.0,0.0
26,0.172531,0.344184,7.4e-05,0.0,0.0
27,0.172281,0.345092,8.6e-05,0.0,0.0
28,0.171827,0.345672,6.7e-05,0.0,0.0
29,0.17137,0.34571,4.2e-05,0.0,0.0
30,0.171081,0.345726,2.6e-05,0.0,0.0
31,0.17122,0.345812,1.5e-05,0.0,0.0
32,0.171382,0.346273,4.4e-05,0.0,0.0
33,0.171722,0.348446,0.0002,0.0,0.0
34,0.171807,0.350582,0.000194,0.0,0.0
35,0.171815,0.35273,0.000195,0.0,0.0
36,0.17168,0.352545,2.1e-05,0.0,0.0
37,0.171741,0.352135,3.8e-05,0.0,0.0
38,0.171767,0.351381,6.9e-05,0.0,0.0
39,0.172246,0.350413,9.8e-05,0.0,0.0
40,0.177229,0.349938,0.000455,1.0,1.0
41,0.205413,0.354124,0.00259,2.0,2.0
42,0.250714,0.363861,0.004212,2.0,2.0
43,0.322137,0.371302,0.006528,2.0,2.0
44,0.397319,0.380555,0.006886,2.0,2.0
45,0.453238,0.388703,0.005137,2.0,2.0
46,0.487554,0.395343,0.003178,2.0,2.0
47,0.507897,0.395518,0.001849,2.0,2.0
48,0.519254,0.393617,0.001047,2.0,2.0
49,0.525816,0.393542,0.000597,1.0,1.0
50,0.529971,0.392784,0.000384,1.0,1.0
51,0.533916,0.392394,0.00036,1.0,1.0
52,0.537152,0.390849,0.000326,1.0,1.0
53,0.539483,0.391242,0.000215,1.0,1.0
54,0.540751,0.394085,0.000283,1.0,1.0
55,0.541631,0.396117,0.000201,1.0,1.0
56,0.542304,0.396567,7.4e-05,0.0,0.0
57,0.541836,0.395647,9.4e-05,0.0,0.0
58,0.540897,0.395474,8.7e-05,0.0,0.0
59,0.539942,0.394513,0.000123,0.0,0.0
60,0.540422,0.394899,5.6e-05,0.0,0.0
61,0.540687,0.39612,0.000114,0.0,0.0
62,0.54136,0.399791,0.000339,1.0,1.0
63,0.54174,0.402543,0.000253,1.0,1.0
64,0.542213,0.40374,0.000117,1.0,1.0
65,0.540528,0.4032,0.000161,1.0,1.0
66,0.538528,0.40069,0.000292,1.0,1.0
67,0.535167,0.399295,0.000331,1.0,1.0
68,0.532286,0.39893,0.000264,1.0,1.0
69,0.529714,0.400614,0.000279,1.0,1.0
70,0.52769,0.40151,0.000201,1.0,1.0
71,0.526502,0.40226,0.000128,0.0,0.0
