,x,y,Velocity,Manually results,Classification results
0,0.513269,0.183966,9.20E-05,0,0
1,0.513877,0.183231,8.70E-05,0,0
2,0.514131,0.183093,2.60E-05,0,0
3,0.51443,0.183149,2.80E-05,0,0
4,0.514654,0.183195,2.10E-05,0,0
5,0.514999,0.18239,8.00E-05,0,0
6,0.51538,0.181587,8.10E-05,0,0
7,0.515627,0.180961,6.10E-05,0,0
8,0.515628,0.181,4.00E-06,0,0
9,0.515428,0.181065,1.90E-05,0,0
10,0.515376,0.180845,2.10E-05,0,0
11,0.515626,0.180316,5.30E-05,0,0
12,0.51594,0.17982,5.30E-05,0,0
13,0.515996,0.179987,1.60E-05,0,0
14,0.516024,0.17981,1.60E-05,0,0
15,0.515988,0.179633,1.60E-05,0,0
16,0.516048,0.179137,4.50E-05,0,0
17,0.515646,0.179895,7.80E-05,0,0
18,0.515333,0.180876,9.40E-05,0,0
19,0.515062,0.181918,9.80E-05,0,0
20,0.514917,0.182265,3.40E-05,0,0
21,0.514745,0.182645,3.80E-05,0,0
22,0.514751,0.182932,2.60E-05,0,0
23,0.514899,0.18303,1.60E-05,0,0
24,0.515007,0.182982,1.10E-05,0,0
25,0.514919,0.182751,2.20E-05,0,0
26,0.514833,0.182735,8.00E-06,0,0
27,0.514757,0.182781,8.00E-06,0,0
28,0.514774,0.183043,2.40E-05,0,0
29,0.514474,0.183002,2.80E-05,0,0
30,0.514188,0.182977,2.60E-05,0,0
31,0.513966,0.183358,4.00E-05,0,0
32,0.514179,0.184144,7.40E-05,0,0
33,0.514391,0.184876,6.90E-05,0,0
34,0.514443,0.185158,2.60E-05,0,0
35,0.513241,0.1863,0.000151,1,1
36,0.510304,0.188919,0.000358,1,1
37,0.506243,0.193495,0.000556,1,1
38,0.501851,0.199655,0.000688,1,1
39,0.497763,0.205622,0.000658,1,1
40,0.493942,0.210865,0.00059,1,1
41,0.490365,0.215129,0.000506,1,1
42,0.487321,0.219028,0.00045,1,1
43,0.484282,0.223035,0.000457,1,1
44,0.481168,0.226328,0.000412,1,1
45,0.478376,0.229504,0.000384,1,1
46,0.475769,0.232065,0.000332,1,1
47,0.473905,0.234679,0.000292,1,1
48,0.471925,0.236712,0.000258,1,1
49,0.470166,0.238006,0.000198,1,1
50,0.468386,0.239687,0.000223,1,1
51,0.466517,0.242271,0.00029,1,1
52,0.464775,0.244992,0.000294,1,1
53,0.463077,0.24732,0.000262,1,1
54,0.461472,0.249595,0.000253,1,1
55,0.460061,0.251289,0.0002,1,1
56,0.45884,0.253,0.000191,1,1
57,0.457622,0.254297,0.000162,1,1
58,0.45627,0.255219,0.000149,1,1
59,0.455077,0.256249,0.000143,1,1
60,0.453907,0.258159,0.000204,1,1
61,0.453229,0.260497,0.000221,1,1
62,0.452175,0.26254,0.000209,1,1
63,0.451081,0.264274,0.000186,1,1
64,0.449933,0.265193,0.000134,1,1
65,0.448587,0.265534,0.000126,1,1
66,0.446967,0.266039,0.000154,1,1
67,0.445062,0.26739,0.000212,1,1
68,0.44369,0.268767,0.000177,1,1
69,0.442282,0.269952,0.000167,1,1
70,0.441355,0.270927,0.000122,1,1
71,0.44031,0.272809,0.000196,1,1
72,0.439136,0.275056,0.00023,1,1
73,0.437906,0.277383,0.000239,1,1
74,0.4367,0.279636,0.000232,1,1
75,0.435741,0.282075,0.000238,1,1
76,0.434909,0.284024,0.000193,1,1
77,0.434046,0.285016,0.000119,1,1
78,0.433172,0.286102,0.000127,1,1
79,0.432022,0.287354,0.000155,1,1
80,0.430864,0.289643,0.000233,1,1
81,0.429692,0.291576,0.000206,1,1
82,0.42858,0.293428,0.000196,1,1
83,0.426838,0.294771,0.0002,1,1
84,0.424918,0.296535,0.000237,1,1
85,0.423228,0.298655,0.000246,1,1
86,0.421826,0.300819,0.000234,1,1
87,0.420511,0.302849,0.00022,1,1
88,0.419361,0.305221,0.00024,1,1
89,0.418497,0.308192,0.000281,1,1
90,0.417471,0.311239,0.000292,1,1
91,0.41665,0.313916,0.000255,1,1
92,0.415795,0.316369,0.000236,1,1
93,0.414507,0.319441,0.000303,1,1
94,0.413145,0.321274,0.000208,1,1
95,0.411572,0.323255,0.00023,1,1
96,0.410127,0.324166,0.000155,1,1
97,0.408218,0.325272,0.000201,1,1
98,0.406227,0.326194,0.000199,1,1
99,0.403887,0.328189,0.00028,1,1
100,0.401633,0.330025,0.000264,1,1
101,0.399842,0.331986,0.000241,1,1
102,0.398331,0.333474,0.000193,1,1
103,0.397203,0.335099,0.00018,1,1
104,0.395698,0.336551,0.00019,1,1
105,0.393892,0.33845,0.000238,1,1
106,0.392058,0.340614,0.000258,1,1
107,0.390195,0.342622,0.000249,1,1
108,0.38826,0.344374,0.000237,1,1
109,0.386332,0.345296,0.000194,1,1
110,0.384615,0.34619,0.000176,1,1
111,0.382957,0.347216,0.000177,1,1
112,0.381532,0.348743,0.00019,1,1
113,0.380001,0.349828,0.000171,1,1
114,0.378467,0.35111,0.000182,1,1
115,0.3769,0.351698,0.000152,1,1
116,0.375437,0.352746,0.000164,1,1
117,0.373997,0.35349,0.000147,1,1
118,0.372513,0.35441,0.000159,1,1
119,0.371385,0.354897,0.000112,1,1
120,0.370362,0.35566,0.000116,1,1
121,0.369575,0.356334,9.40E-05,1,1
122,0.368588,0.357197,0.000119,1,1
123,0.367704,0.357525,8.60E-05,1,1
124,0.366802,0.358103,9.70E-05,1,1
125,0.366084,0.359112,0.000113,1,1
126,0.365266,0.360111,0.000117,1,1
127,0.364361,0.361428,0.000145,1,1
128,0.363217,0.362877,0.000168,1,1
129,0.362138,0.36444,0.000173,1,1
130,0.361179,0.365786,0.00015,1,1
131,0.360032,0.367028,0.000154,1,1
132,0.358532,0.368392,0.000184,1,1
133,0.35715,0.369944,0.000189,1,1
134,0.356227,0.371012,0.000128,1,1
135,0.355649,0.37243,0.000139,1,1
136,0.354874,0.37314,9.60E-05,1,1
137,0.35383,0.373981,0.000122,1,1
138,0.352454,0.37464,0.000139,1,1
139,0.351123,0.375208,0.000132,1,1
140,0.349714,0.37595,0.000145,1,1
141,0.34854,0.376571,0.000121,1,1
142,0.347813,0.377107,8.20E-05,1,1
143,0.346958,0.377745,9.70E-05,1,1
144,0.345895,0.379013,0.00015,1,1
145,0.344642,0.380966,0.000211,1,1
146,0.343506,0.382557,0.000178,1,1
147,0.342327,0.384074,0.000175,1,1
148,0.341138,0.3854,0.000162,1,1
149,0.33998,0.387096,0.000187,1,1
150,0.338851,0.388648,0.000174,1,1
151,0.336878,0.390388,0.000239,1,1
152,0.333651,0.392767,0.000365,1,1
153,0.329099,0.395983,0.000507,1,1
154,0.324763,0.39901,0.000481,1,1
155,0.321045,0.402262,0.000449,1,1
156,0.317406,0.40529,0.00043,1,1
157,0.314333,0.408109,0.000379,1,1
158,0.311556,0.409748,0.000293,1,1
159,0.309612,0.410771,0.0002,1,1
160,0.308143,0.411667,0.000156,1,1
161,0.306848,0.412319,0.000132,1,1
162,0.305824,0.413113,0.000118,1,1
163,0.304938,0.413336,8.30E-05,0,0
164,0.304398,0.414183,9.10E-05,0,0
165,0.303727,0.415041,9.90E-05,0,0
166,0.302995,0.416021,0.000111,0,0
167,0.302308,0.416266,6.60E-05,0,0
168,0.301813,0.416503,5.00E-05,0,0
169,0.301482,0.416477,3.00E-05,0,0
170,0.300861,0.416785,6.30E-05,0,0
171,0.300094,0.417004,7.20E-05,0,0
172,0.299475,0.417947,0.000103,0,0
173,0.299228,0.418906,9.00E-05,0,0
174,0.29929,0.419517,5.60E-05,0,0
175,0.299531,0.420059,5.40E-05,0,0
176,0.299369,0.4206,5.10E-05,0,0
177,0.299155,0.420851,3.00E-05,0,0
178,0.298841,0.422638,0.000165,1,0
179,0.298961,0.424475,0.000167,1,0
180,0.299165,0.426401,0.000176,1,0
181,0.299231,0.426051,3.20E-05,0,0
