,x,y,Velocity,manually results,Classification results
0,0.287615,0.135085,0.005962,2.0,2.0
1,0.352558,0.148374,0.006026,2.0,2.0
2,0.406461,0.159588,0.005005,2.0,2.0
3,0.444627,0.168173,0.003556,2.0,2.0
4,0.470689,0.174682,0.002442,2.0,2.0
5,0.486532,0.180188,0.001525,2.0,1.0
6,0.496874,0.184916,0.001034,2.0,1.0
7,0.502524,0.187403,0.000561,1.0,1.0
8,0.50672,0.1866,0.000388,1.0,1.0
9,0.509195,0.18471,0.000283,1.0,1.0
10,0.511596,0.18414,0.000224,1.0,1.0
11,0.512496,0.18553,0.000151,0.0,0.0
12,0.513119,0.186152,8e-05,0.0,0.0
13,0.513805,0.186547,7.2e-05,0.0,0.0
14,0.515751,0.185498,0.000201,0.0,0.0
15,0.517624,0.184428,0.000196,0.0,0.0
16,0.51904,0.183446,0.000157,0.0,0.0
17,0.519359,0.181703,0.000161,0.0,0.0
18,0.519246,0.179864,0.000168,0.0,0.0
19,0.51896,0.178401,0.000136,0.0,0.0
20,0.518999,0.178974,5.2e-05,0.0,0.0
21,0.519072,0.17905,1e-05,0.0,0.0
22,0.519441,0.17976,7.3e-05,0.0,0.0
23,0.519755,0.179904,3.1e-05,0.0,0.0
24,0.519981,0.180671,7.3e-05,0.0,0.0
25,0.519702,0.180591,2.6e-05,0.0,0.0
26,0.519459,0.18033,3.2e-05,0.0,0.0
27,0.519147,0.180167,3.2e-05,0.0,0.0
28,0.519218,0.180206,7e-06,0.0,0.0
29,0.519373,0.180033,2.1e-05,0.0,0.0
30,0.519788,0.179847,4.1e-05,0.0,0.0
31,0.519751,0.179418,3.9e-05,0.0,0.0
32,0.519565,0.178597,7.6e-05,0.0,0.0
33,0.519246,0.177959,6.5e-05,0.0,0.0
34,0.519345,0.177956,9e-06,0.0,0.0
35,0.519051,0.17911,0.000108,0.0,0.0
36,0.517963,0.180507,0.000161,0.0,0.0
37,0.516628,0.181629,0.000159,0.0,0.0
38,0.515428,0.182449,0.000132,0.0,0.0
39,0.514347,0.182869,0.000105,0.0,0.0
40,0.51313,0.182972,0.000111,0.0,0.0
41,0.511872,0.182427,0.000125,0.0,0.0
42,0.510856,0.182021,9.9e-05,0.0,0.0
43,0.510238,0.181886,5.7e-05,0.0,0.0
44,0.5098,0.182288,5.4e-05,0.0,0.0
45,0.509331,0.182907,7.1e-05,0.0,0.0
46,0.508517,0.183275,8.1e-05,0.0,0.0
47,0.507794,0.183199,6.6e-05,0.0,0.0
48,0.506997,0.183129,7.3e-05,0.0,0.0
49,0.506367,0.182945,6e-05,0.0,0.0
50,0.505921,0.182726,4.5e-05,0.0,0.0
51,0.505541,0.182584,3.7e-05,0.0,0.0
52,0.505432,0.183013,4e-05,0.0,0.0
53,0.505037,0.184043,0.0001,0.0,0.0
54,0.504709,0.185265,0.000115,0.0,0.0
55,0.504462,0.186297,9.6e-05,0.0,0.0
56,0.504124,0.186919,6.4e-05,0.0,0.0
57,0.503917,0.187494,5.6e-05,0.0,0.0
58,0.503649,0.187991,5.1e-05,0.0,0.0
59,0.503404,0.189149,0.000108,0.0,0.0
60,0.503118,0.190174,9.7e-05,0.0,0.0
61,0.503,0.19108,8.3e-05,0.0,0.0
62,0.503741,0.191436,7.5e-05,0.0,0.0
63,0.504889,0.191496,0.000105,0.0,0.0
64,0.505981,0.191225,0.000102,0.0,0.0
65,0.506907,0.190764,9.4e-05,0.0,0.0
66,0.507775,0.190248,9.2e-05,0.0,0.0
67,0.508563,0.189874,7.9e-05,0.0,0.0
68,0.509324,0.189338,8.5e-05,0.0,0.0
69,0.510099,0.188965,7.8e-05,0.0,0.0
70,0.510948,0.188577,8.5e-05,0.0,0.0
71,0.511248,0.188706,3e-05,0.0,0.0
72,0.511419,0.188526,2.3e-05,0.0,0.0
73,0.511438,0.18831,2e-05,0.0,0.0
74,0.511266,0.188015,3.1e-05,0.0,0.0
75,0.511119,0.187949,1.5e-05,0.0,0.0
76,0.510825,0.188001,2.7e-05,0.0,0.0
77,0.511126,0.187694,3.9e-05,0.0,0.0
78,0.511582,0.187192,6.2e-05,0.0,0.0
