,x,y,Velocity,Manually results,Classification results
0,0.216155,0.385663,0.000525,1.0,1.0
1,0.212848,0.383474,0.00036,1.0,1.0
2,0.210451,0.380879,0.000321,1.0,1.0
3,0.208479,0.379631,0.000212,0.0,0.0
4,0.206726,0.379377,0.000161,0.0,0.0
5,0.205475,0.379278,0.000114,0.0,0.0
6,0.204223,0.377764,0.000179,0.0,0.0
7,0.203539,0.376811,0.000107,0.0,0.0
8,0.202931,0.375982,9.3e-05,0.0,0.0
9,0.203246,0.37558,4.6e-05,0.0,0.0
10,0.204567,0.376636,0.000154,0.0,0.0
11,0.212034,0.382572,0.000867,1.0,2.0
12,0.220208,0.391018,0.001069,2.0,2.0
13,0.230863,0.402844,0.001447,2.0,2.0
14,0.245393,0.420239,0.00206,2.0,2.0
15,0.260351,0.437227,0.002058,2.0,2.0
16,0.274525,0.453729,0.001978,2.0,2.0
17,0.286153,0.469188,0.001759,2.0,2.0
18,0.295447,0.481008,0.001367,2.0,2.0
19,0.30162,0.48871,0.000897,1.0,1.0
20,0.306225,0.492671,0.000552,1.0,1.0
21,0.310325,0.496473,0.000508,1.0,1.0
22,0.311082,0.496008,8.1e-05,1.0,0.0
23,0.300492,0.489074,0.001151,2.0,2.0
24,0.284268,0.476692,0.001855,2.0,2.0
25,0.270753,0.464841,0.001634,2.0,2.0
26,0.246017,0.439858,0.003196,2.0,2.0
27,0.214314,0.407599,0.004112,2.0,2.0
28,0.184137,0.377585,0.003869,2.0,2.0
29,0.159845,0.354537,0.003044,2.0,2.0
30,0.139568,0.336774,0.002451,2.0,2.0
31,0.123679,0.322959,0.001914,2.0,2.0
32,0.111714,0.31386,0.001367,2.0,2.0
33,0.104592,0.307464,0.00087,1.0,1.0
34,0.100213,0.303284,0.00055,1.0,1.0
35,0.097653,0.300055,0.000375,1.0,1.0
36,0.096414,0.29826,0.000198,0.0,0.0
37,0.095092,0.29736,0.000145,0.0,0.0
38,0.093795,0.295813,0.000184,0.0,0.0
39,0.092189,0.294372,0.000196,0.0,0.0
40,0.091061,0.29336,0.000138,0.0,0.0
41,0.091669,0.292174,0.000121,0.0,0.0
42,0.098564,0.292153,0.000627,1.0,2.0
43,0.109931,0.292947,0.001036,2.0,2.0
44,0.126562,0.296041,0.001538,2.0,2.0
45,0.140939,0.298523,0.001326,2.0,2.0
46,0.152798,0.300479,0.001093,2.0,2.0
47,0.163299,0.30096,0.000956,2.0,2.0
48,0.171802,0.300604,0.000774,1.0,1.0
49,0.179822,0.300719,0.000729,1.0,1.0
50,0.18665,0.300434,0.000621,1.0,1.0
51,0.192694,0.300514,0.00055,1.0,1.0
52,0.197814,0.301482,0.000474,1.0,1.0
53,0.201983,0.30309,0.000406,1.0,1.0
54,0.205219,0.304694,0.000328,1.0,1.0
55,0.207615,0.304411,0.000219,0.0,0.0
56,0.209754,0.305258,0.000209,0.0,0.0
57,0.211282,0.305773,0.000147,0.0,0.0
58,0.212615,0.306405,0.000134,0.0,0.0
59,0.214218,0.307015,0.000156,0.0,0.0
60,0.214137,0.308064,9.6e-05,0.0,0.0
61,0.210919,0.311715,0.000443,1.0,1.0
62,0.20353,0.315331,0.000748,1.0,1.0
63,0.196355,0.31949,0.000754,1.0,1.0
64,0.189571,0.323411,0.000712,1.0,1.0
65,0.182771,0.328125,0.000752,1.0,1.0
66,0.176319,0.332091,0.000689,1.0,1.0
67,0.169645,0.335806,0.000694,1.0,1.0
68,0.163527,0.340114,0.00068,1.0,1.0
69,0.158395,0.343938,0.000582,1.0,1.0
70,0.154109,0.347087,0.000484,1.0,1.0
71,0.150531,0.349594,0.000397,1.0,1.0
72,0.147588,0.351459,0.000317,1.0,1.0
73,0.145219,0.35363,0.000292,1.0,1.0
74,0.143453,0.35467,0.000186,0.0,0.0
75,0.141624,0.356279,0.000221,0.0,0.0
76,0.140329,0.356996,0.000135,0.0,0.0
77,0.139515,0.357626,9.4e-05,0.0,0.0
78,0.139054,0.357499,4.3e-05,0.0,0.0
79,0.138598,0.356474,0.000102,0.0,0.0
80,0.138373,0.355663,7.6e-05,0.0,0.0
81,0.138592,0.355008,6.3e-05,0.0,0.0
82,0.139026,0.354717,4.7e-05,0.0,0.0
83,0.13946,0.354856,4.1e-05,0.0,0.0
84,0.139749,0.354951,2.8e-05,0.0,0.0
85,0.139646,0.355361,3.8e-05,0.0,0.0
86,0.139387,0.355322,2.4e-05,0.0,0.0
87,0.13919,0.354786,5.2e-05,0.0,0.0
88,0.139403,0.353596,0.00011,0.0,0.0
89,0.139852,0.352594,0.0001,0.0,0.0
90,0.140292,0.352221,5.2e-05,0.0,0.0
91,0.140394,0.352268,1e-05,0.0,0.0
92,0.140346,0.352426,1.5e-05,0.0,0.0
93,0.140476,0.353086,6.1e-05,0.0,0.0
94,0.140869,0.353869,8e-05,0.0,0.0
95,0.140943,0.354312,4.1e-05,0.0,0.0
96,0.140743,0.354323,1.8e-05,0.0,0.0
97,0.14053,0.354272,2e-05,0.0,0.0
98,0.140562,0.354496,2.1e-05,0.0,0.0
99,0.140939,0.355005,5.8e-05,0.0,0.0
100,0.141404,0.35587,8.9e-05,0.0,0.0
101,0.141792,0.35607,4e-05,0.0,0.0
102,0.141889,0.356219,1.6e-05,0.0,0.0
103,0.141507,0.356767,6.1e-05,0.0,0.0
104,0.141123,0.357913,0.00011,0.0,0.0
105,0.140984,0.358686,7.1e-05,0.0,0.0
106,0.140983,0.359657,8.8e-05,0.0,0.0
107,0.141157,0.36079,0.000104,0.0,0.0
108,0.141224,0.361945,0.000105,0.0,0.0
109,0.141447,0.36263,6.5e-05,0.0,0.0
110,0.141997,0.363735,0.000112,0.0,0.0
111,0.143724,0.37517,0.001051,2.0,2.0
112,0.146268,0.410317,0.003204,2.0,2.0
113,0.150529,0.501836,0.008329,2.0,2.0
114,0.15321,0.620795,0.010817,2.0,2.0
115,0.156096,0.712968,0.008383,2.0,2.0
116,0.156716,0.772896,0.005448,2.0,2.0
117,0.154284,0.807427,0.003147,2.0,2.0
118,0.150998,0.830327,0.002103,2.0,2.0
119,0.1495,0.841714,0.001044,2.0,2.0
120,0.150015,0.848173,0.000589,1.0,1.0
121,0.149907,0.850387,0.000201,0.0,0.0
122,0.148984,0.852293,0.000192,0.0,0.0
123,0.147882,0.852695,0.000107,0.0,0.0
124,0.148168,0.853267,5.8e-05,0.0,0.0
125,0.148989,0.852885,8.2e-05,0.0,0.0
126,0.149678,0.852136,9.3e-05,0.0,0.0
127,0.150286,0.851373,8.9e-05,0.0,0.0
128,0.151099,0.852948,0.000161,0.0,0.0
129,0.152803,0.851543,0.000201,0.0,0.0
130,0.154582,0.850477,0.000189,0.0,0.0
131,0.155971,0.853253,0.000282,0.0,0.0
132,0.154099,0.87839,0.002291,2.0,2.0
133,0.100458,0.905976,0.005484,2.0,2.0
134,0.071784,0.986526,0.007773,2.0,2.0
135,0.040688,0.898055,0.002131,2.0,2.0
136,0.037341,0.889897,0.000802,2.0,2.0
137,0.04822,0.880952,0.00128,2.0,2.0
138,0.112355,0.937257,0.007758,2.0,2.0
139,0.117802,0.933515,0.000601,1.0,1.0
140,0.119713,0.923248,0.000949,1.0,1.0
141,0.122631,0.913055,0.000964,1.0,1.0
142,0.124065,0.904404,0.000797,1.0,1.0
143,0.126492,0.897313,0.000681,1.0,1.0
144,0.129463,0.882174,0.001403,2.0,2.0
145,0.133056,0.864983,0.001597,2.0,2.0
146,0.135773,0.849851,0.001398,2.0,2.0
147,0.138061,0.84113,0.00082,1.0,1.0
148,0.139375,0.836499,0.000438,1.0,1.0
149,0.138883,0.83101,0.000501,1.0,1.0
150,0.137648,0.828064,0.00029,1.0,1.0
151,0.136523,0.826699,0.000161,0.0,0.0
152,0.135832,0.825832,0.000101,0.0,0.0
153,0.135509,0.825817,2.9e-05,0.0,0.0
154,0.135816,0.825677,3.1e-05,0.0,0.0
155,0.136235,0.825364,4.8e-05,0.0,0.0
156,0.136721,0.825364,4.4e-05,0.0,0.0
157,0.136979,0.825081,3.5e-05,0.0,0.0
