,x,y,Velocity,manually results,Classification results
0,0.449601,0.409757,1.4e-05,0.0,0.0
1,0.449602,0.409578,1.6e-05,0.0,0.0
2,0.449639,0.409345,2.1e-05,0.0,0.0
3,0.449829,0.409375,1.8e-05,0.0,0.0
4,0.449962,0.409457,1.4e-05,0.0,0.0
5,0.450114,0.409347,1.7e-05,0.0,0.0
6,0.450376,0.409043,3.7e-05,0.0,0.0
7,0.450705,0.40903,3e-05,0.0,0.0
8,0.450907,0.409196,2.4e-05,0.0,0.0
9,0.45114,0.408991,2.8e-05,0.0,0.0
10,0.451459,0.408665,4.2e-05,0.0,0.0
11,0.451946,0.408419,5e-05,0.0,0.0
12,0.452262,0.408306,3e-05,0.0,0.0
13,0.452536,0.408134,2.9e-05,0.0,0.0
14,0.452656,0.408335,2.1e-05,0.0,0.0
15,0.452675,0.408576,2.2e-05,0.0,0.0
16,0.452496,0.408397,2.3e-05,0.0,0.0
17,0.452202,0.407953,4.8e-05,0.0,0.0
18,0.45196,0.40786,2.4e-05,0.0,0.0
19,0.451812,0.407982,1.7e-05,0.0,0.0
20,0.451738,0.407934,8e-06,0.0,0.0
21,0.451581,0.408224,3e-05,0.0,0.0
22,0.451443,0.408548,3.2e-05,0.0,0.0
23,0.451296,0.40889,3.4e-05,0.0,0.0
24,0.451251,0.408952,7e-06,0.0,0.0
25,0.451287,0.40898,4e-06,0.0,0.0
26,0.451395,0.408944,1e-05,0.0,0.0
27,0.451391,0.409085,1.3e-05,0.0,0.0
28,0.451296,0.409384,2.9e-05,0.0,0.0
29,0.451145,0.409959,5.4e-05,0.0,0.0
30,0.451114,0.410677,6.5e-05,0.0,0.0
31,0.451048,0.411279,5.5e-05,0.0,0.0
32,0.451025,0.411482,1.9e-05,0.0,0.0
33,0.450899,0.411329,1.8e-05,0.0,0.0
34,0.450797,0.411363,1e-05,0.0,0.0
35,0.450814,0.411653,2.6e-05,0.0,0.0
36,0.450986,0.411694,1.6e-05,0.0,0.0
37,0.451166,0.411656,1.7e-05,0.0,0.0
38,0.451032,0.411989,3.3e-05,0.0,0.0
39,0.450832,0.412643,6.2e-05,0.0,0.0
40,0.450608,0.413405,7.2e-05,0.0,0.0
41,0.450791,0.413343,1.8e-05,0.0,0.0
42,0.450746,0.412923,3.8e-05,0.0,0.0
43,0.450834,0.41255,3.5e-05,0.0,0.0
44,0.450826,0.412497,5e-06,0.0,0.0
45,0.451006,0.412544,1.7e-05,0.0,0.0
46,0.451088,0.412691,1.5e-05,0.0,0.0
47,0.451075,0.412797,1e-05,0.0,0.0
48,0.44946,0.412032,0.000163,1.0,1.0
49,0.442238,0.407215,0.000789,1.0,1.0
50,0.426959,0.397504,0.001646,2.0,2.0
51,0.401703,0.380515,0.002767,2.0,2.0
52,0.371445,0.358962,0.003377,2.0,2.0
53,0.344754,0.338075,0.003081,2.0,2.0
54,0.323973,0.3226,0.002355,2.0,2.0
55,0.308928,0.311402,0.001705,2.0,2.0
56,0.297895,0.30595,0.001119,2.0,2.0
57,0.289664,0.301511,0.00085,1.0,1.0
58,0.283767,0.298865,0.000588,1.0,1.0
59,0.279368,0.296396,0.000459,1.0,1.0
60,0.275773,0.293955,0.000395,1.0,1.0
61,0.273009,0.292824,0.000271,1.0,1.0
62,0.271489,0.291976,0.000158,1.0,1.0
63,0.270726,0.292623,9.1e-05,0.0,0.0
64,0.270253,0.292966,5.3e-05,0.0,0.0
65,0.269765,0.29298,4.4e-05,0.0,0.0
66,0.269176,0.293232,5.8e-05,0.0,0.0
67,0.269002,0.292895,3.4e-05,0.0,0.0
68,0.269001,0.292671,2e-05,0.0,0.0
69,0.26866,0.292862,3.6e-05,0.0,0.0
70,0.268251,0.293329,5.6e-05,0.0,0.0
71,0.268114,0.294119,7.3e-05,0.0,0.0
72,0.268708,0.29484,8.5e-05,0.0,0.0
73,0.269216,0.295104,5.2e-05,0.0,0.0
74,0.269399,0.294958,2.1e-05,0.0,0.0
75,0.269152,0.294474,4.9e-05,0.0,0.0
76,0.268881,0.294057,4.5e-05,0.0,0.0
77,0.26854,0.29367,4.7e-05,0.0,0.0
78,0.268305,0.293572,2.3e-05,0.0,0.0
79,0.268176,0.293914,3.3e-05,0.0,0.0
80,0.268044,0.293967,1.3e-05,0.0,0.0
81,0.268194,0.294373,3.9e-05,0.0,0.0
82,0.268213,0.295099,6.6e-05,0.0,0.0
83,0.268157,0.295775,6.2e-05,0.0,0.0
84,0.268051,0.296248,4.4e-05,0.0,0.0
85,0.268158,0.296497,2.5e-05,0.0,0.0
86,0.268476,0.297383,8.6e-05,0.0,0.0
87,0.268825,0.298243,8.4e-05,0.0,0.0
88,0.269034,0.299098,8e-05,0.0,0.0
89,0.269241,0.299571,4.7e-05,0.0,0.0
90,0.26937,0.299793,2.3e-05,0.0,0.0
91,0.269589,0.2998,2e-05,0.0,0.0
92,0.269746,0.299577,2.5e-05,0.0,0.0
93,0.269635,0.299304,2.7e-05,0.0,0.0
94,0.269561,0.299128,1.7e-05,0.0,0.0
95,0.269461,0.299028,1.3e-05,0.0,0.0
96,0.26966,0.299103,1.9e-05,0.0,0.0
97,0.269684,0.299132,3e-06,0.0,0.0
98,0.269657,0.299557,3.9e-05,0.0,0.0
99,0.26951,0.299716,2e-05,0.0,0.0
100,0.269492,0.300046,3e-05,0.0,0.0
101,0.269417,0.300124,1e-05,0.0,0.0
102,0.269354,0.299973,1.5e-05,0.0,0.0
103,0.269259,0.299551,3.9e-05,0.0,0.0
104,0.269226,0.299085,4.2e-05,0.0,0.0
105,0.269282,0.298792,2.7e-05,0.0,0.0
106,0.269302,0.298719,7e-06,0.0,0.0
107,0.269285,0.298731,2e-06,0.0,0.0
108,0.269147,0.298702,1.3e-05,0.0,0.0
109,0.26906,0.298589,1.3e-05,0.0,0.0
110,0.269124,0.298548,7e-06,0.0,0.0
111,0.26908,0.299253,6.4e-05,0.0,0.0
112,0.269054,0.299807,5e-05,0.0,0.0
113,0.268869,0.300016,2.5e-05,0.0,0.0
114,0.268621,0.299884,2.6e-05,0.0,0.0
115,0.268387,0.299779,2.3e-05,0.0,0.0
116,0.268227,0.299832,1.5e-05,0.0,0.0
117,0.268066,0.299462,3.7e-05,0.0,0.0
118,0.267915,0.299078,3.8e-05,0.0,0.0
119,0.267703,0.298681,4.1e-05,0.0,0.0
120,0.267822,0.298307,3.6e-05,0.0,0.0
121,0.267957,0.298147,1.9e-05,0.0,0.0
122,0.26801,0.298066,9e-06,0.0,0.0
123,0.268218,0.301174,0.000283,1.0,1.0
124,0.269159,0.321615,0.00186,2.0,1.0
125,0.271168,0.371764,0.004563,2.0,2.0
126,0.272434,0.467063,0.008664,2.0,2.0
127,0.271666,0.584295,0.010658,2.0,2.0
128,0.270213,0.678404,0.008556,2.0,2.0
129,0.268567,0.74361,0.00593,2.0,2.0
130,0.267032,0.78274,0.00356,2.0,2.0
131,0.265944,0.806907,0.002199,2.0,1.0
132,0.265367,0.819147,0.001114,1.0,1.0
133,0.264598,0.824485,0.00049,1.0,1.0
134,0.264707,0.826906,0.00022,1.0,1.0
135,0.264908,0.827054,2.3e-05,0.0,0.0
136,0.265781,0.825956,0.000128,0.0,0.0
137,0.266092,0.823904,0.000189,0.0,0.0
138,0.265741,0.822566,0.000126,0.0,0.0
139,0.265165,0.822087,6.8e-05,0.0,0.0
140,0.265031,0.821403,6.3e-05,0.0,0.0
141,0.265144,0.821249,1.7e-05,0.0,0.0
142,0.265401,0.820738,5.2e-05,0.0,0.0
143,0.265557,0.821105,3.6e-05,0.0,0.0
144,0.265755,0.820108,9.2e-05,0.0,0.0
145,0.26593,0.819338,7.2e-05,0.0,0.0
146,0.266128,0.819499,2.3e-05,0.0,0.0
147,0.266138,0.820778,0.000116,0.0,0.0
148,0.266004,0.821849,9.8e-05,0.0,0.0
149,0.26596,0.822213,3.3e-05,0.0,0.0
150,0.266522,0.822832,7.6e-05,0.0,0.0
151,0.266939,0.823649,8.3e-05,0.0,0.0
152,0.267239,0.82415,5.3e-05,0.0,0.0
153,0.26804,0.823731,8.2e-05,0.0,0.0
154,0.268816,0.823527,7.3e-05,0.0,0.0
155,0.269414,0.823744,5.8e-05,0.0,0.0
156,0.269547,0.824273,5e-05,0.0,0.0
157,0.269934,0.825212,9.2e-05,0.0,0.0
158,0.270261,0.82587,6.7e-05,0.0,0.0
159,0.27021,0.827145,0.000116,0.0,0.0
160,0.270185,0.828078,8.5e-05,0.0,0.0
161,0.270088,0.8291,9.3e-05,0.0,0.0
162,0.270262,0.829919,7.6e-05,0.0,0.0
163,0.270201,0.830626,6.5e-05,0.0,0.0
164,0.26999,0.830825,2.6e-05,0.0,0.0
165,0.269748,0.830248,5.7e-05,0.0,0.0
166,0.269744,0.829679,5.2e-05,0.0,0.0
167,0.269932,0.828997,6.4e-05,0.0,0.0
168,0.270284,0.828376,6.5e-05,0.0,0.0
169,0.270543,0.827982,4.3e-05,0.0,0.0
170,0.270871,0.828133,3.3e-05,0.0,0.0
171,0.271138,0.828426,3.6e-05,0.0,0.0
172,0.271374,0.82859,2.6e-05,0.0,0.0
173,0.271419,0.828629,5e-06,0.0,0.0
174,0.271155,0.828813,2.9e-05,0.0,0.0
175,0.271002,0.828766,1.5e-05,0.0,0.0
176,0.270832,0.828719,1.6e-05,0.0,0.0
177,0.270886,0.828488,2.2e-05,0.0,0.0
178,0.270775,0.828497,1e-05,0.0,0.0
179,0.270793,0.82871,1.9e-05,0.0,0.0
180,0.270645,0.828982,2.8e-05,0.0,0.0
181,0.270689,0.829326,3.1e-05,0.0,0.0
182,0.270675,0.829527,1.8e-05,0.0,0.0
