,x,y,Velocity,manually results,Classification results
0,0.457073,0.461269,0.000129,0.0,0.0
1,0.457004,0.461158,1.2e-05,0.0,0.0
2,0.457287,0.461485,3.9e-05,0.0,0.0
3,0.457328,0.46176,2.5e-05,0.0,0.0
4,0.457488,0.461838,1.6e-05,0.0,0.0
5,0.457033,0.461539,4.9e-05,0.0,0.0
6,0.456625,0.461187,4.9e-05,0.0,0.0
7,0.456174,0.460728,5.9e-05,0.0,0.0
8,0.456171,0.461061,3e-05,0.0,0.0
9,0.458711,0.46829,0.000697,1.0,1.0
10,0.468297,0.485218,0.001769,2.0,2.0
11,0.477141,0.504814,0.001954,2.0,2.0
12,0.216541,0.426524,0.002749,2.0,2.0
13,0.209365,0.4215,0.000796,2.0,1.0
14,0.377651,0.479842,0.016192,2.0,2.0
15,0.373492,0.480224,0.00038,1.0,1.0
16,0.370566,0.477131,0.000387,1.0,1.0
17,0.368368,0.473323,0.0004,1.0,1.0
18,0.365459,0.468112,0.000543,1.0,1.0
19,0.362658,0.461229,0.000676,1.0,1.0
20,0.359858,0.454603,0.000654,1.0,1.0
21,0.357528,0.44958,0.000503,1.0,1.0
22,0.355249,0.445653,0.000413,1.0,1.0
23,0.353248,0.442949,0.000306,1.0,1.0
24,0.351684,0.439837,0.000317,1.0,1.0
25,0.350998,0.436639,0.000297,1.0,1.0
26,0.350875,0.433548,0.000281,1.0,1.0
27,0.35059,0.431544,0.000184,1.0,1.0
28,0.350953,0.42915,0.00022,1.0,1.0
29,0.35746,0.425171,0.000693,1.0,1.0
30,0.367823,0.419878,0.001058,2.0,2.0
31,0.386685,0.411276,0.001885,2.0,2.0
32,0.408035,0.401779,0.002124,2.0,2.0
33,0.427153,0.394216,0.001869,2.0,2.0
34,0.443677,0.387338,0.001627,2.0,2.0
35,0.457045,0.381205,0.001337,2.0,2.0
36,0.467238,0.374689,0.0011,2.0,2.0
37,0.474023,0.371099,0.000698,1.0,1.0
38,0.480033,0.368741,0.000587,1.0,1.0
39,0.484611,0.368463,0.000417,1.0,1.0
40,0.489005,0.36751,0.000409,1.0,1.0
41,0.492035,0.365846,0.000314,1.0,1.0
42,0.494651,0.364668,0.000261,1.0,1.0
43,0.496455,0.362755,0.000239,1.0,1.0
44,0.49807,0.361515,0.000185,1.0,1.0
45,0.498948,0.358983,0.000244,1.0,1.0
46,0.500056,0.357666,0.000156,1.0,1.0
47,0.501074,0.355915,0.000184,1.0,1.0
48,0.502077,0.354218,0.000179,1.0,1.0
49,0.502722,0.353056,0.000121,0.0,0.0
50,0.502931,0.351781,0.000117,0.0,0.0
51,0.502822,0.350811,8.9e-05,0.0,0.0
