,x,y,Velocity,Manually results,Classification results
0,0.41823,0.443765,2.4e-05,0.0,0.0
1,0.418059,0.443462,3.2e-05,0.0,0.0
2,0.418081,0.443448,2e-06,0.0,0.0
3,0.418084,0.442935,4.7e-05,0.0,0.0
4,0.418047,0.442649,2.6e-05,0.0,0.0
5,0.417981,0.44199,6e-05,0.0,0.0
6,0.417881,0.441846,1.6e-05,0.0,0.0
7,0.417879,0.441522,2.9e-05,0.0,0.0
8,0.417741,0.441089,4.1e-05,0.0,0.0
9,0.417689,0.440577,4.7e-05,0.0,0.0
10,0.417587,0.440047,4.9e-05,0.0,0.0
11,0.41763,0.440049,4e-06,0.0,0.0
12,0.417785,0.440253,2.3e-05,0.0,0.0
13,0.417856,0.440451,1.9e-05,0.0,0.0
14,0.417885,0.440556,1e-05,0.0,0.0
15,0.417723,0.440725,2.1e-05,0.0,0.0
16,0.4177,0.440727,2e-06,0.0,0.0
17,0.417744,0.440683,6e-06,0.0,0.0
18,0.417748,0.440145,4.9e-05,0.0,0.0
19,0.417683,0.439646,4.6e-05,0.0,0.0
20,0.417859,0.439281,3.7e-05,0.0,0.0
21,0.418239,0.439198,3.5e-05,0.0,0.0
22,0.418605,0.439088,3.5e-05,0.0,0.0
23,0.418721,0.438619,4.4e-05,0.0,0.0
24,0.418854,0.437549,9.8e-05,0.0,0.0
25,0.418987,0.436548,9.2e-05,0.0,0.0
26,0.419274,0.435832,7e-05,0.0,0.0
27,0.419697,0.435216,6.8e-05,0.0,0.0
28,0.422255,0.432547,0.000336,1.0,1.0
29,0.427362,0.426521,0.000718,1.0,1.0
30,0.437642,0.412218,0.001601,2.0,2.0
31,0.451,0.392145,0.002192,2.0,2.0
32,0.463435,0.372665,0.002101,2.0,2.0
33,0.47358,0.356155,0.001762,2.0,2.0
34,0.481693,0.341834,0.001496,2.0,2.0
35,0.487809,0.329864,0.001222,2.0,2.0
36,0.493068,0.320524,0.000974,1.0,2.0
37,0.497163,0.313246,0.000759,1.0,2.0
38,0.500457,0.30774,0.000583,1.0,1.0
39,0.502806,0.30498,0.00033,1.0,1.0
40,0.504533,0.302936,0.000243,1.0,1.0
41,0.505766,0.301677,0.00016,1.0,1.0
42,0.50666,0.299465,0.000217,1.0,1.0
43,0.507252,0.297792,0.000161,1.0,1.0
44,0.507674,0.296138,0.000155,1.0,1.0
45,0.507968,0.295641,5.2e-05,0.0,0.0
46,0.508232,0.29555,2.5e-05,0.0,0.0
47,0.508337,0.295633,1.2e-05,0.0,0.0
48,0.508082,0.29474,8.4e-05,0.0,0.0
49,0.507771,0.293639,0.000104,0.0,0.0
50,0.507303,0.292602,0.000103,0.0,0.0
51,0.507112,0.292574,1.8e-05,0.0,0.0
52,0.50688,0.292565,2.1e-05,0.0,0.0
53,0.507034,0.292715,2e-05,0.0,0.0
