,x,y,Velocity,Manually results,Classification results
0,0.261066,0.034507,0.000282,1.0,1.0
1,0.415427,0.061043,0.014239,2.0,2.0
2,0.417211,0.061935,0.000181,2.0,2.0
3,0.256262,0.054352,0.014648,2.0,2.0
4,0.251403,0.062295,0.000846,2.0,2.0
5,0.247805,0.068904,0.000684,1.0,1.0
6,0.245656,0.072272,0.000363,1.0,1.0
7,0.243995,0.074333,0.000241,1.0,1.0
8,0.241633,0.076825,0.000312,1.0,1.0
9,0.239244,0.080336,0.000386,1.0,1.0
10,0.237499,0.083342,0.000316,1.0,1.0
11,0.236012,0.085913,0.00027,1.0,1.0
12,0.234879,0.086336,0.00011,1.0,1.0
13,0.355855,0.117693,0.011361,2.0,2.0
14,0.354484,0.120114,0.000253,1.0,2.0
15,0.231419,0.093585,0.011445,2.0,2.0
16,0.229308,0.095105,0.000236,1.0,1.0
17,0.22753,0.096416,0.000201,1.0,1.0
18,0.231856,0.09294,0.000504,1.0,1.0
19,0.234783,0.089911,0.000383,1.0,1.0
20,0.237166,0.087441,0.000312,1.0,1.0
21,0.239275,0.086388,0.000214,1.0,1.0
22,0.242122,0.085627,0.000268,1.0,1.0
23,0.244856,0.08481,0.000259,1.0,1.0
24,0.246773,0.085114,0.000176,1.0,1.0
25,0.248437,0.086193,0.00018,1.0,1.0
26,0.249917,0.087166,0.000161,1.0,1.0
27,0.246794,0.089423,0.00035,1.0,1.0
28,0.243924,0.091962,0.000348,1.0,1.0
29,0.241092,0.094451,0.000343,1.0,1.0
30,0.238159,0.097505,0.000385,1.0,1.0
31,0.235932,0.099185,0.000254,1.0,1.0
32,0.233778,0.100716,0.00024,1.0,1.0
33,0.236378,0.101243,0.000241,1.0,1.0
34,0.238609,0.104632,0.000369,1.0,1.0
35,0.2404,0.107871,0.000337,1.0,1.0
36,0.237642,0.110002,0.000317,1.0,1.0
37,0.236206,0.111319,0.000177,1.0,1.0
38,0.260012,0.182228,0.002478,2.0,2.0
39,0.327194,0.214693,0.006783,2.0,2.0
40,0.390737,0.245513,0.00642,2.0,2.0
41,0.452334,0.275548,0.00623,2.0,2.0
42,0.503675,0.304368,0.005352,2.0,2.0
43,0.538192,0.32467,0.00364,2.0,2.0
44,0.560999,0.350305,0.003119,2.0,2.0
45,0.574176,0.363853,0.001718,2.0,2.0
46,0.582866,0.372206,0.001096,2.0,2.0
47,0.581614,0.3768,0.000433,1.0,1.0
48,0.578952,0.384873,0.000773,1.0,1.0
49,0.576979,0.390233,0.000519,1.0,1.0
50,0.580698,0.393984,0.00048,1.0,1.0
51,0.584189,0.393103,0.000327,1.0,1.0
52,0.587068,0.392353,0.000271,1.0,1.0
53,0.583379,0.393902,0.000364,1.0,1.0
54,0.581482,0.394809,0.000191,0.0,0.0
55,0.580665,0.394498,7.9e-05,0.0,0.0
56,0.580228,0.39398,6.2e-05,0.0,0.0
57,0.578495,0.396597,0.000285,1.0,1.0
58,0.576675,0.40003,0.000353,1.0,1.0
59,0.575426,0.403475,0.000333,1.0,1.0
60,0.573739,0.399504,0.000392,1.0,1.0
61,0.572056,0.394568,0.000474,1.0,1.0
62,0.571104,0.37979,0.001346,2.0,2.0
63,0.569453,0.360046,0.001801,2.0,2.0
64,0.568158,0.342667,0.001584,2.0,2.0
65,0.567119,0.325209,0.00159,2.0,2.0
66,0.565498,0.308344,0.00154,2.0,2.0
67,0.564139,0.292352,0.001459,2.0,2.0
68,0.563481,0.280554,0.001074,2.0,2.0
69,0.563416,0.272097,0.000769,2.0,2.0
70,0.563197,0.266092,0.000546,1.0,1.0
71,0.562559,0.261034,0.000464,1.0,1.0
72,0.562106,0.257629,0.000312,1.0,1.0
73,0.56206,0.254934,0.000245,1.0,1.0
74,0.561796,0.254373,5.6e-05,0.0,0.0
75,0.561676,0.253634,6.8e-05,0.0,0.0
76,0.561475,0.25325,3.9e-05,0.0,0.0
77,0.561928,0.251732,0.000144,0.0,0.0
78,0.562105,0.251907,2.3e-05,0.0,0.0
79,0.562332,0.252547,6.2e-05,0.0,0.0
80,0.560775,0.254897,0.000256,0.0,0.0
81,0.559729,0.254937,9.5e-05,0.0,0.0
82,0.558731,0.254818,9.1e-05,0.0,0.0
83,0.557256,0.255335,0.000142,0.0,0.0
