,x,y,Velocity,Manually results,Classification results
0,0.151373,0.226806,4.2e-05,0.0,0.0
1,0.151114,0.226829,2.4e-05,0.0,0.0
2,0.150516,0.227025,5.7e-05,0.0,0.0
3,0.150235,0.227703,6.7e-05,0.0,0.0
4,0.150142,0.227776,1.1e-05,0.0,0.0
5,0.149745,0.227545,4.2e-05,0.0,0.0
6,0.149319,0.226927,6.8e-05,0.0,0.0
7,0.148862,0.22663,5e-05,0.0,0.0
8,0.148812,0.226261,3.4e-05,0.0,0.0
9,0.148794,0.225988,2.5e-05,0.0,0.0
10,0.148491,0.225532,5e-05,0.0,0.0
11,0.14801,0.225245,5.1e-05,0.0,0.0
12,0.14769,0.225104,3.2e-05,0.0,0.0
13,0.147585,0.225284,1.9e-05,0.0,0.0
14,0.147886,0.224985,3.9e-05,0.0,0.0
15,0.148036,0.224783,2.3e-05,0.0,0.0
16,0.148288,0.224441,3.9e-05,0.0,0.0
17,0.148568,0.224053,4.4e-05,0.0,0.0
18,0.148821,0.223436,6.1e-05,0.0,0.0
19,0.148968,0.223009,4.1e-05,0.0,0.0
20,0.148718,0.222609,4.3e-05,0.0,0.0
21,0.14818,0.222415,5.2e-05,0.0,0.0
22,0.148168,0.222537,1.1e-05,0.0,0.0
23,0.148537,0.22245,3.5e-05,0.0,0.0
24,0.149143,0.22221,5.9e-05,0.0,0.0
25,0.149298,0.22199,2.5e-05,0.0,0.0
26,0.150297,0.222702,0.000112,0.0,0.0
27,0.161295,0.225395,0.001029,2.0,2.0
28,0.181358,0.229141,0.001855,2.0,2.0
29,0.235632,0.240463,0.00504,2.0,2.0
30,0.31191,0.262707,0.007223,2.0,2.0
31,0.377725,0.284245,0.006295,2.0,2.0
32,0.425929,0.298349,0.004566,2.0,2.0
33,0.458756,0.304298,0.003033,2.0,2.0
34,0.478755,0.305272,0.00182,2.0,2.0
35,0.493262,0.304538,0.001321,2.0,2.0
36,0.502495,0.304249,0.00084,2.0,1.0
37,0.508505,0.305416,0.000557,1.0,1.0
38,0.511201,0.307055,0.000287,1.0,1.0
39,0.513008,0.308468,0.000209,1.0,1.0
40,0.514594,0.308186,0.000147,0.0,0.0
41,0.515287,0.30868,7.7e-05,0.0,0.0
42,0.514823,0.308506,4.5e-05,0.0,0.0
43,0.514287,0.308425,4.9e-05,0.0,0.0
44,0.51442,0.30843,1.2e-05,0.0,0.0
45,0.515532,0.309384,0.000133,0.0,0.0
46,0.516807,0.310539,0.000156,0.0,0.0
47,0.517559,0.310879,7.5e-05,0.0,0.0
48,0.518387,0.311135,7.9e-05,0.0,0.0
49,0.518663,0.312431,0.00012,0.0,0.0
50,0.518818,0.313985,0.000142,0.0,0.0
51,0.518049,0.316444,0.000234,0.0,0.0
52,0.517157,0.31752,0.000127,0.0,0.0
53,0.515826,0.317472,0.000121,0.0,0.0
54,0.514562,0.317118,0.000119,0.0,0.0
55,0.513794,0.3171,7e-05,0.0,0.0
56,0.512068,0.317779,0.000169,1.0,0.0
57,0.509471,0.319005,0.000261,1.0,1.0
58,0.506735,0.320027,0.000266,1.0,1.0
59,0.504159,0.321901,0.00029,1.0,1.0
60,0.501959,0.322603,0.00021,1.0,1.0
61,0.500067,0.323289,0.000183,0.0,0.0
62,0.498719,0.323322,0.000123,0.0,0.0
63,0.497537,0.324124,0.00013,0.0,0.0
64,0.496411,0.325268,0.000146,0.0,0.0
65,0.495328,0.326826,0.000173,0.0,0.0
66,0.494374,0.327251,9.5e-05,0.0,0.0
67,0.493692,0.327246,6.2e-05,0.0,0.0
68,0.492994,0.32708,6.5e-05,0.0,0.0
69,0.492559,0.327401,4.9e-05,0.0,0.0
70,0.492232,0.327741,4.3e-05,0.0,0.0
71,0.492198,0.327903,1.5e-05,0.0,0.0
72,0.492067,0.328073,2e-05,0.0,0.0
73,0.491785,0.328274,3.1e-05,0.0,0.0
74,0.491715,0.328516,2.3e-05,0.0,0.0
75,0.491885,0.32863,1.9e-05,0.0,0.0
76,0.492007,0.329439,7.4e-05,0.0,0.0
77,0.491828,0.330189,7e-05,0.0,0.0
78,0.491415,0.331221,0.000101,0.0,0.0
79,0.490865,0.331497,5.6e-05,0.0,0.0
80,0.490178,0.331957,7.5e-05,0.0,0.0
81,0.489769,0.332666,7.4e-05,0.0,0.0
82,0.489791,0.333539,7.9e-05,0.0,0.0
