,x,y,Velocity,manually results,Classification results
0,0.335675,0.272267,0.001839,2.0,2.0
1,0.355578,0.263014,0.001995,2.0,2.0
2,0.372471,0.25178,0.001844,2.0,2.0
3,0.385852,0.237026,0.001811,2.0,2.0
4,0.397073,0.208989,0.002745,2.0,2.0
5,0.405964,0.186924,0.002163,2.0,2.0
6,0.41303,0.17269,0.001445,2.0,2.0
7,0.418396,0.159625,0.001284,2.0,2.0
8,0.422595,0.15127,0.00085,2.0,2.0
9,0.427101,0.142668,0.000883,2.0,2.0
10,0.421223,0.138254,0.000668,2.0,2.0
11,0.414836,0.134944,0.000654,2.0,2.0
12,0.402251,0.134172,0.001146,2.0,2.0
13,0.390207,0.133069,0.001099,2.0,2.0
14,0.38115,0.13173,0.000832,2.0,2.0
15,0.373725,0.130131,0.000691,2.0,2.0
16,0.367908,0.129412,0.000533,2.0,2.0
17,0.36286,0.129025,0.00046,2.0,2.0
18,0.35886,0.129422,0.000365,1.0,2.0
19,0.35534,0.129998,0.000324,1.0,1.0
20,0.352248,0.130506,0.000285,1.0,1.0
21,0.349409,0.131283,0.000268,1.0,1.0
22,0.34663,0.13174,0.000256,1.0,1.0
23,0.344273,0.132197,0.000218,1.0,1.0
24,0.34219,0.132151,0.000189,1.0,1.0
25,0.340502,0.132114,0.000153,1.0,1.0
26,0.339302,0.132053,0.000109,0.0,0.0
27,0.338133,0.13193,0.000107,0.0,0.0
28,0.337575,0.132033,5.2e-05,0.0,0.0
29,0.336907,0.132144,6.1e-05,0.0,0.0
30,0.336699,0.13219,1.9e-05,0.0,0.0
31,0.335929,0.131787,7.9e-05,0.0,0.0
32,0.33528,0.13118,8.1e-05,0.0,0.0
33,0.334546,0.130743,7.8e-05,0.0,0.0
34,0.334077,0.130469,4.9e-05,0.0,0.0
35,0.333695,0.130218,4.2e-05,0.0,0.0
36,0.334407,0.13103,9.8e-05,0.0,0.0
37,0.337423,0.131486,0.000277,1.0,1.0
38,0.340368,0.131862,0.00027,1.0,1.0
39,0.343862,0.131074,0.000326,1.0,1.0
40,0.346942,0.130573,0.000284,1.0,1.0
41,0.350128,0.130334,0.00029,1.0,1.0
42,0.35307,0.130652,0.000269,1.0,1.0
43,0.35572,0.131294,0.000248,1.0,1.0
44,0.35812,0.131673,0.000221,1.0,1.0
45,0.360412,0.130954,0.000218,1.0,1.0
46,0.362515,0.129828,0.000217,1.0,1.0
47,0.364225,0.128881,0.000178,1.0,1.0
48,0.365018,0.128555,7.8e-05,0.0,0.0
49,0.365903,0.12805,9.3e-05,0.0,0.0
50,0.366923,0.127826,9.5e-05,0.0,0.0
51,0.367899,0.128302,9.9e-05,0.0,0.0
52,0.368578,0.129091,9.5e-05,0.0,0.0
53,0.369137,0.129316,5.5e-05,0.0,0.0
54,0.369789,0.129433,6e-05,0.0,0.0
55,0.370388,0.129666,5.8e-05,0.0,0.0
56,0.370901,0.13029,7.3e-05,0.0,0.0
57,0.370872,0.130952,6e-05,0.0,0.0
