,x,y,Velocity,manually results,Classification results
0,0.181587,0.176265,0.000125,0.0,0.0
1,0.181845,0.177859,0.000147,0.0,0.0
2,0.182017,0.179257,0.000128,0.0,0.0
3,0.182214,0.18054,0.000118,0.0,0.0
4,0.182517,0.181277,7.2e-05,0.0,0.0
5,0.182817,0.181838,5.8e-05,0.0,0.0
6,0.183257,0.182581,7.8e-05,0.0,0.0
7,0.183581,0.183525,9.1e-05,0.0,0.0
8,0.183922,0.184443,8.9e-05,0.0,0.0
9,0.184225,0.184843,4.6e-05,0.0,0.0
10,0.185243,0.185658,0.000119,0.0,0.0
11,0.18636,0.186282,0.000116,0.0,0.0
12,0.187548,0.188159,0.000202,0.0,0.0
13,0.188494,0.189081,0.00012,0.0,0.0
14,0.189145,0.189758,8.5e-05,0.0,0.0
15,0.189727,0.190301,7.2e-05,0.0,0.0
16,0.189977,0.191235,8.8e-05,0.0,0.0
17,0.190297,0.192261,9.8e-05,0.0,0.0
18,0.1907,0.193108,8.5e-05,0.0,0.0
19,0.19131,0.194117,0.000107,0.0,0.0
20,0.191762,0.195374,0.000121,0.0,0.0
21,0.192006,0.19593,5.5e-05,0.0,0.0
22,0.192477,0.19594,4.3e-05,0.0,0.0
23,0.193025,0.195644,5.7e-05,0.0,0.0
24,0.19368,0.195867,6.3e-05,0.0,0.0
25,0.194046,0.196661,8e-05,0.0,0.0
26,0.194475,0.197297,7e-05,0.0,0.0
27,0.195018,0.197498,5.3e-05,0.0,0.0
28,0.195593,0.197646,5.4e-05,0.0,0.0
29,0.195961,0.197837,3.8e-05,0.0,0.0
30,0.196264,0.197266,5.9e-05,0.0,0.0
31,0.196537,0.196211,9.9e-05,0.0,0.0
32,0.196839,0.195234,9.3e-05,0.0,0.0
33,0.197076,0.194672,5.5e-05,0.0,0.0
34,0.197193,0.194369,3e-05,0.0,0.0
35,0.19726,0.194144,2.1e-05,0.0,0.0
36,0.197153,0.194265,1.5e-05,0.0,0.0
37,0.197063,0.194885,5.7e-05,0.0,0.0
38,0.196921,0.195468,5.5e-05,0.0,0.0
39,0.197109,0.196491,9.5e-05,0.0,0.0
40,0.197206,0.19698,4.5e-05,0.0,0.0
41,0.19739,0.197452,4.6e-05,0.0,0.0
42,0.197287,0.197956,4.7e-05,0.0,0.0
43,0.19733,0.198613,6e-05,0.0,0.0
44,0.197229,0.199532,8.4e-05,0.0,0.0
45,0.197113,0.199921,3.7e-05,0.0,0.0
46,0.196898,0.20005,2.3e-05,0.0,0.0
47,0.196765,0.200267,2.3e-05,0.0,0.0
48,0.196538,0.200255,2.1e-05,0.0,0.0
49,0.196349,0.200312,1.8e-05,0.0,0.0
50,0.196224,0.200176,1.7e-05,0.0,0.0
51,0.196212,0.200492,2.9e-05,0.0,0.0
52,0.196357,0.201016,4.9e-05,0.0,0.0
53,0.197318,0.201619,0.000103,0.0,0.0
54,0.201675,0.202463,0.000403,1.0,1.0
55,0.210706,0.205694,0.000872,1.0,1.0
56,0.220371,0.209407,0.000941,1.0,1.0
57,0.22971,0.213571,0.00093,1.0,1.0
58,0.238225,0.217347,0.000847,1.0,1.0
59,0.24579,0.220092,0.000732,1.0,1.0
60,0.252618,0.221411,0.000632,1.0,1.0
61,0.257845,0.221678,0.000476,1.0,1.0
62,0.262201,0.222607,0.000405,1.0,1.0
63,0.265202,0.22417,0.000308,1.0,1.0
64,0.267783,0.22558,0.000267,1.0,1.0
65,0.269939,0.226656,0.000219,1.0,1.0
66,0.271791,0.227526,0.000186,1.0,1.0
67,0.273321,0.229514,0.000228,1.0,1.0
68,0.274271,0.231548,0.000204,1.0,1.0
69,0.274775,0.23384,0.000213,1.0,1.0
70,0.275233,0.235101,0.000122,0.0,0.0
71,0.275597,0.236096,9.6e-05,0.0,0.0
72,0.276238,0.236314,6.2e-05,0.0,0.0
73,0.276966,0.237617,0.000136,0.0,0.0
74,0.277716,0.238885,0.000134,0.0,0.0
75,0.278392,0.240835,0.000188,0.0,0.0
76,0.27921,0.241768,0.000113,0.0,0.0
77,0.279953,0.242675,0.000107,0.0,0.0
78,0.280266,0.243035,4.3e-05,0.0,0.0
79,0.280612,0.243673,6.6e-05,0.0,0.0
80,0.280908,0.24417,5.3e-05,0.0,0.0
81,0.28108,0.24447,3.1e-05,0.0,0.0
82,0.281027,0.244761,2.7e-05,0.0,0.0
83,0.280877,0.245316,5.2e-05,0.0,0.0
84,0.280878,0.246471,0.000105,0.0,0.0
85,0.280896,0.247446,8.9e-05,0.0,0.0
86,0.280805,0.248057,5.6e-05,0.0,0.0
87,0.280955,0.249155,0.000101,0.0,0.0
88,0.280959,0.250581,0.00013,0.0,0.0
89,0.281188,0.251518,8.8e-05,0.0,0.0
90,0.281108,0.251669,1.6e-05,0.0,0.0
91,0.281185,0.252017,3.2e-05,0.0,0.0
92,0.281159,0.252624,5.5e-05,0.0,0.0
93,0.281325,0.254033,0.000129,0.0,0.0
94,0.2814,0.255012,8.9e-05,0.0,0.0
95,0.281397,0.256034,9.3e-05,0.0,0.0
96,0.281257,0.256036,1.3e-05,0.0,0.0
97,0.281294,0.25579,2.3e-05,0.0,0.0
98,0.281582,0.255783,2.6e-05,0.0,0.0
99,0.281794,0.256157,3.9e-05,0.0,0.0
