,x,y,Velocity,manually results,Classification results
0,0.151643,0.358913,0.000122,0.0,0.0
1,0.151763,0.357828,9.9e-05,0.0,0.0
2,0.152184,0.356613,0.000117,0.0,0.0
3,0.152531,0.35559,9.8e-05,0.0,0.0
4,0.152809,0.355677,2.7e-05,0.0,0.0
5,0.153072,0.356178,5.1e-05,0.0,0.0
6,0.153103,0.357208,9.4e-05,0.0,0.0
7,0.15305,0.357527,2.9e-05,0.0,0.0
8,0.152912,0.358016,4.6e-05,0.0,0.0
9,0.152837,0.358553,4.9e-05,0.0,0.0
10,0.152945,0.35894,3.6e-05,0.0,0.0
11,0.153069,0.358816,1.6e-05,0.0,0.0
12,0.15313,0.35859,2.1e-05,0.0,0.0
13,0.153167,0.358346,2.2e-05,0.0,0.0
14,0.153356,0.358331,1.7e-05,0.0,0.0
15,0.153606,0.358681,3.9e-05,0.0,0.0
16,0.154828,0.358789,0.000112,0.0,0.0
17,0.162061,0.359307,0.000659,2.0,2.0
18,0.1787,0.360505,0.001517,2.0,2.0
19,0.214171,0.361377,0.003226,2.0,2.0
20,0.273191,0.36853,0.005405,2.0,2.0
21,0.329093,0.378,0.005154,2.0,2.0
22,0.371988,0.38566,0.003961,2.0,2.0
23,0.40085,0.389618,0.002648,2.0,2.0
24,0.418517,0.392305,0.001625,2.0,2.0
25,0.428848,0.394872,0.000968,2.0,2.0
26,0.435967,0.394208,0.00065,2.0,2.0
27,0.440914,0.394935,0.000454,2.0,2.0
28,0.444162,0.395887,0.000308,1.0,1.0
29,0.446158,0.400071,0.000421,1.0,1.0
30,0.448241,0.402883,0.000318,1.0,1.0
31,0.449972,0.405968,0.000322,1.0,1.0
32,0.451145,0.407232,0.000157,1.0,1.0
33,0.451278,0.407654,4e-05,0.0,0.0
34,0.451376,0.407104,5.1e-05,0.0,0.0
35,0.452239,0.40649,9.6e-05,0.0,0.0
36,0.455132,0.40691,0.000266,1.0,1.0
37,0.460839,0.407655,0.000523,2.0,2.0
38,0.468847,0.409515,0.000747,2.0,2.0
39,0.476097,0.410728,0.000668,2.0,2.0
40,0.481943,0.412089,0.000546,2.0,2.0
41,0.486348,0.415007,0.00048,2.0,2.0
42,0.489991,0.417699,0.000412,1.0,1.0
