,x,y,Velocity,Manually results,Classification results
0,0.086967,0.365263,3.8e-05,0.0,0.0
1,0.086849,0.364933,3.2e-05,0.0,0.0
2,0.086378,0.365869,9.5e-05,0.0,0.0
3,0.085971,0.366588,7.5e-05,0.0,0.0
4,0.085795,0.367226,6e-05,0.0,0.0
5,0.085148,0.367837,8.1e-05,0.0,0.0
6,0.084561,0.3684,7.4e-05,0.0,0.0
7,0.08384,0.369073,9e-05,0.0,0.0
8,0.083235,0.369693,7.9e-05,0.0,0.0
9,0.082687,0.370264,7.2e-05,0.0,0.0
10,0.082235,0.370203,4.2e-05,0.0,0.0
11,0.081965,0.370239,2.5e-05,0.0,0.0
12,0.081721,0.370273,2.2e-05,0.0,0.0
13,0.08134,0.370997,7.4e-05,0.0,0.0
14,0.080678,0.37114,6.2e-05,0.0,0.0
15,0.080095,0.371268,5.4e-05,0.0,0.0
16,0.079812,0.373253,0.000182,0.0,0.0
17,0.080862,0.375761,0.000247,0.0,0.0
18,0.081809,0.377975,0.000219,0.0,0.0
19,0.082882,0.378992,0.000134,0.0,0.0
20,0.083499,0.379721,8.7e-05,0.0,0.0
21,0.084063,0.380389,8e-05,0.0,0.0
22,0.083565,0.378672,0.000163,0.0,0.0
23,0.082158,0.375935,0.00028,0.0,0.0
24,0.080961,0.373549,0.000243,0.0,0.0
25,0.081065,0.373923,3.5e-05,0.0,0.0
26,0.081384,0.373627,4e-05,0.0,0.0
27,0.081676,0.373362,3.6e-05,0.0,0.0
28,0.080494,0.370354,0.000294,0.0,1.0
29,0.218079,0.400601,0.012806,2.0,2.0
30,0.216361,0.398796,0.000227,1.0,1.0
31,0.214822,0.397179,0.000203,1.0,1.0
32,0.076078,0.365722,0.012933,2.0,2.0
33,0.075217,0.365767,7.8e-05,0.0,0.0
34,0.074432,0.365708,7.1e-05,0.0,0.0
35,0.117264,0.365835,0.003894,2.0,2.0
36,0.170479,0.366379,0.004838,2.0,2.0
37,0.246634,0.376238,0.006981,2.0,2.0
38,0.326047,0.39146,0.007351,2.0,2.0
39,0.384651,0.402563,0.005422,2.0,2.0
40,0.420542,0.40433,0.003267,2.0,2.0
41,0.444946,0.400571,0.002245,2.0,2.0
42,0.460849,0.398147,0.001462,2.0,2.0
43,0.469884,0.401775,0.000885,2.0,2.0
44,0.472068,0.407168,0.000529,1.0,1.0
45,0.47351,0.410725,0.000349,1.0,1.0
46,0.47867,0.412839,0.000507,1.0,1.0
47,0.484057,0.416373,0.000586,1.0,1.0
48,0.487777,0.418829,0.000405,1.0,1.0
49,0.491839,0.427503,0.000871,2.0,2.0
50,0.506955,0.454445,0.002808,2.0,2.0
51,0.517963,0.474005,0.00204,2.0,2.0
52,0.527761,0.490209,0.001722,2.0,2.0
53,0.536118,0.505423,0.001578,2.0,2.0
54,0.542073,0.516281,0.001126,2.0,2.0
55,0.545341,0.528172,0.001121,2.0,2.0
56,0.545899,0.530429,0.000211,0.0,0.0
57,0.546281,0.532038,0.00015,0.0,0.0
58,0.546797,0.529568,0.000229,0.0,0.0
59,0.54618,0.528693,9.7e-05,0.0,0.0
60,0.545743,0.528048,7.1e-05,0.0,0.0
61,0.545398,0.531907,0.000352,1.0,1.0
62,0.547559,0.53798,0.000586,1.0,1.0
63,0.549233,0.542682,0.000454,1.0,1.0
64,0.549967,0.546599,0.000362,1.0,1.0
65,0.549171,0.548251,0.000167,0.0,0.0
66,0.548558,0.549584,0.000133,0.0,0.0
67,0.548389,0.548607,9e-05,0.0,0.0
68,0.548592,0.548067,5.2e-05,0.0,0.0
69,0.54876,0.547624,4.3e-05,0.0,0.0
70,0.548808,0.547656,5e-06,0.0,0.0
71,0.549014,0.545699,0.000179,0.0,0.0
72,0.549307,0.546938,0.000116,0.0,0.0
73,0.550181,0.547542,9.7e-05,0.0,0.0
74,0.549855,0.552766,0.000476,0.0,1.0
75,0.548626,0.555607,0.000281,0.0,1.0
76,0.547579,0.558797,0.000305,0.0,1.0
77,0.548212,0.558544,6.2e-05,0.0,0.0
78,0.548874,0.557708,9.7e-05,0.0,0.0
79,0.549923,0.557646,9.6e-05,0.0,0.0
80,0.549514,0.555685,0.000182,0.0,0.0
81,0.549989,0.555323,5.4e-05,0.0,0.0
82,0.550087,0.554147,0.000107,0.0,0.0
83,0.55107,0.554105,8.9e-05,0.0,0.0
84,0.551174,0.553269,7.7e-05,0.0,0.0
85,0.551233,0.553899,5.7e-05,0.0,0.0
86,0.551516,0.5546,6.9e-05,0.0,0.0
87,0.551832,0.555624,9.7e-05,0.0,0.0
88,0.552443,0.554827,9.1e-05,0.0,0.0
89,0.55271,0.554144,6.7e-05,0.0,0.0
90,0.552736,0.553154,9e-05,0.0,0.0
91,0.553201,0.553982,8.6e-05,0.0,0.0
92,0.553617,0.554645,7.1e-05,0.0,0.0
93,0.554062,0.55515,6.1e-05,0.0,0.0
94,0.554142,0.555113,8e-06,0.0,0.0
95,0.554237,0.554896,2.2e-05,0.0,0.0
96,0.554446,0.554908,1.9e-05,0.0,0.0
97,0.554433,0.555193,2.6e-05,0.0,0.0
98,0.554507,0.555786,5.4e-05,0.0,0.0
99,0.554654,0.556122,3.3e-05,0.0,0.0
100,0.555283,0.555949,5.9e-05,0.0,0.0
101,0.555815,0.555649,5.5e-05,0.0,0.0
102,0.55608,0.555261,4.3e-05,0.0,0.0
103,0.556369,0.555519,3.5e-05,0.0,0.0
104,0.55672,0.555712,3.6e-05,0.0,0.0
105,0.557054,0.555865,3.3e-05,0.0,0.0
106,0.557749,0.556412,8e-05,0.0,0.0
107,0.558335,0.557135,8.5e-05,0.0,0.0
108,0.558874,0.55813,0.000103,0.0,0.0
109,0.557094,0.559685,0.000215,0.0,0.0
110,0.554936,0.561191,0.000239,0.0,0.0
111,0.552821,0.561564,0.000195,0.0,0.0
112,0.551474,0.560159,0.000177,0.0,0.0
113,0.550384,0.558756,0.000162,0.0,0.0
114,0.549484,0.55747,0.000143,0.0,0.0
115,0.548925,0.556308,0.000117,0.0,0.0
116,0.548296,0.555511,9.2e-05,0.0,0.0
117,0.547922,0.554619,8.8e-05,0.0,0.0
118,0.547036,0.553898,0.000104,0.0,0.0
119,0.546148,0.553066,0.000111,0.0,0.0
120,0.545081,0.552714,0.000102,0.0,0.0
121,0.54456,0.552893,5e-05,0.0,0.0
122,0.54405,0.553043,4.8e-05,0.0,0.0
123,0.543522,0.553204,5e-05,0.0,0.0
124,0.542919,0.552863,6.3e-05,0.0,0.0
125,0.542493,0.552467,5.3e-05,0.0,0.0
126,0.542153,0.552069,4.8e-05,0.0,0.0
127,0.541341,0.552094,7.4e-05,0.0,0.0
128,0.540651,0.552421,6.9e-05,0.0,0.0
129,0.540186,0.552608,4.6e-05,0.0,0.0
130,0.535301,0.562937,0.001039,2.0,2.0
131,0.528752,0.577353,0.001439,2.0,2.0
132,0.520018,0.5982,0.002055,2.0,2.0
133,0.504069,0.653604,0.005241,2.0,2.0
134,0.489315,0.703723,0.00475,2.0,2.0
135,0.477302,0.74401,0.003822,2.0,2.0
136,0.468839,0.774492,0.002876,2.0,2.0
137,0.460906,0.789482,0.001542,2.0,2.0
138,0.454522,0.799337,0.001067,2.0,2.0
139,0.449511,0.804306,0.000642,2.0,2.0
140,0.448326,0.812593,0.000761,1.0,2.0
141,0.447462,0.818974,0.000585,1.0,1.0
142,0.44865,0.825495,0.000603,1.0,1.0
143,0.449571,0.830525,0.000465,1.0,1.0
144,0.450256,0.832034,0.000151,0.0,0.0
145,0.450629,0.832414,4.8e-05,0.0,0.0
146,0.451393,0.831772,9.1e-05,0.0,0.0
147,0.452779,0.832965,0.000166,0.0,0.0
148,0.454383,0.835002,0.000236,0.0,0.0
149,0.455071,0.837292,0.000217,0.0,0.0
150,0.455152,0.837758,4.3e-05,0.0,0.0
151,0.456118,0.839483,0.00018,0.0,0.0
152,0.457092,0.840861,0.000153,0.0,0.0
