,x,y,Velocity,manually results,Classification results
0,0.030219,0.164518,5.3e-05,0.0,0.0
1,0.029353,0.164152,8.6e-05,0.0,0.0
2,0.029013,0.164579,5e-05,0.0,0.0
3,0.029085,0.164537,8e-06,0.0,0.0
4,0.029429,0.164638,3.3e-05,0.0,0.0
5,0.029888,0.163647,9.9e-05,0.0,0.0
6,0.030339,0.162124,0.000144,0.0,0.0
7,0.030679,0.161135,9.5e-05,0.0,0.0
8,0.03086,0.16114,1.6e-05,0.0,0.0
9,0.030899,0.161311,1.6e-05,0.0,0.0
10,0.031104,0.161442,2.2e-05,0.0,0.0
11,0.031204,0.161583,1.6e-05,0.0,0.0
12,0.031406,0.161701,2.1e-05,0.0,0.0
13,0.032666,0.162858,0.000155,1.0,1.0
14,0.036224,0.169388,0.000676,2.0,1.0
15,0.043617,0.183011,0.001409,2.0,2.0
16,0.055203,0.205163,0.002273,2.0,2.0
17,0.065562,0.225672,0.002089,2.0,2.0
18,0.075759,0.243248,0.001847,2.0,2.0
19,0.084724,0.258275,0.001591,2.0,2.0
20,0.092883,0.270271,0.001319,2.0,2.0
21,0.099702,0.280244,0.001098,2.0,2.0
22,0.104418,0.287209,0.000765,2.0,1.0
23,0.10841,0.29395,0.000712,2.0,1.0
24,0.111336,0.299126,0.000541,1.0,1.0
25,0.113032,0.303362,0.000415,1.0,1.0
26,0.113812,0.308746,0.000495,1.0,1.0
27,0.112989,0.316437,0.000703,1.0,1.0
28,0.113407,0.322158,0.000521,1.0,1.0
29,0.114059,0.32164,7.6e-05,1.0,1.0
30,0.116143,0.320433,0.000219,1.0,1.0
31,0.117685,0.323859,0.000342,1.0,1.0
32,0.119764,0.331512,0.000721,1.0,1.0
33,0.121868,0.340866,0.000872,1.0,1.0
34,0.12591,0.348292,0.000769,1.0,1.0
35,0.129812,0.35468,0.000681,1.0,1.0
36,0.133362,0.357762,0.000427,1.0,1.0
37,0.134354,0.360048,0.000227,1.0,1.0
38,0.132938,0.359633,0.000134,1.0,1.0
39,0.130227,0.361033,0.000277,1.0,1.0
40,0.127596,0.363624,0.000336,1.0,1.0
41,0.128492,0.368493,0.00045,1.0,1.0
42,0.129107,0.370341,0.000177,1.0,1.0
43,0.129999,0.371878,0.000162,1.0,1.0
44,0.130451,0.373721,0.000172,1.0,1.0
45,0.13102,0.374126,6.3e-05,0.0,0.0
46,0.131206,0.373912,2.6e-05,0.0,0.0
47,0.131765,0.373901,5.1e-05,0.0,0.0
48,0.132161,0.377179,0.0003,0.0,1.0
49,0.132309,0.380523,0.000304,0.0,1.0
50,0.131788,0.38238,0.000175,0.0,1.0
51,0.131858,0.382345,7e-06,0.0,0.0
52,0.132144,0.382523,3.1e-05,0.0,0.0
53,0.132214,0.381949,5.3e-05,0.0,0.0
54,0.132036,0.382333,3.8e-05,0.0,0.0
55,0.131201,0.381627,9.9e-05,0.0,0.0
56,0.1308,0.381945,4.7e-05,0.0,0.0
57,0.130698,0.381577,3.5e-05,0.0,0.0
58,0.131298,0.381966,6.5e-05,0.0,0.0
59,0.131553,0.381615,3.9e-05,0.0,0.0
60,0.131421,0.38143,2.1e-05,0.0,0.0
61,0.131021,0.380996,5.4e-05,0.0,0.0
62,0.130584,0.380229,8e-05,0.0,0.0
63,0.130271,0.378792,0.000134,0.0,0.0
64,0.129847,0.377734,0.000104,0.0,0.0
65,0.129821,0.376865,7.9e-05,0.0,0.0
66,0.129975,0.376255,5.7e-05,0.0,0.0
67,0.130471,0.375697,6.8e-05,0.0,0.0
68,0.130744,0.375448,3.4e-05,0.0,0.0
69,0.130856,0.375703,2.5e-05,0.0,0.0
70,0.130948,0.375625,1.1e-05,0.0,0.0
71,0.130871,0.375471,1.6e-05,0.0,0.0
72,0.130804,0.375555,1e-05,0.0,0.0
73,0.130688,0.375658,1.4e-05,0.0,0.0
74,0.13082,0.375983,3.2e-05,0.0,0.0
75,0.130978,0.37585,1.9e-05,0.0,0.0
76,0.131139,0.375459,3.8e-05,0.0,0.0
77,0.131258,0.374369,0.0001,0.0,0.0
78,0.131408,0.372869,0.000137,0.0,0.0
79,0.131494,0.371968,8.2e-05,0.0,0.0
80,0.130461,0.370079,0.000196,1.0,1.0
81,0.12828,0.368612,0.000239,1.0,1.0
82,0.120923,0.368067,0.000671,1.0,1.0
83,0.12294,0.375975,0.000742,1.0,1.0
84,0.12476,0.376595,0.000175,0.0,1.0
85,0.125786,0.375901,0.000113,0.0,0.0
86,0.126872,0.374671,0.000149,0.0,0.0
87,0.1278,0.374485,8.6e-05,0.0,0.0
88,0.128717,0.374207,8.7e-05,0.0,0.0
89,0.129724,0.37473,0.000103,0.0,0.0
90,0.133684,0.376084,0.00038,1.0,1.0
91,0.144993,0.381116,0.001125,2.0,2.0
92,0.163225,0.388911,0.001803,2.0,2.0
93,0.18607,0.40117,0.002357,2.0,2.0
94,0.207856,0.411673,0.002199,2.0,2.0
95,0.227221,0.418926,0.00188,2.0,2.0
96,0.242377,0.424082,0.001455,2.0,2.0
97,0.254616,0.429094,0.001202,2.0,2.0
98,0.263306,0.433941,0.000905,2.0,2.0
99,0.26922,0.436961,0.000604,1.0,1.0
100,0.273596,0.440357,0.000503,1.0,1.0
101,0.276294,0.443222,0.000358,1.0,1.0
102,0.279555,0.445689,0.000372,1.0,1.0
103,0.282376,0.447649,0.000312,1.0,1.0
104,0.285798,0.447469,0.000312,1.0,1.0
105,0.288153,0.448808,0.000246,1.0,1.0
106,0.289509,0.450449,0.000194,1.0,1.0
107,0.290762,0.452875,0.000248,1.0,1.0
108,0.308025,0.462252,0.001786,2.0,2.0
109,0.34493,0.479182,0.003691,2.0,2.0
110,0.394594,0.494156,0.004716,2.0,2.0
111,0.444708,0.506525,0.004693,2.0,2.0
112,0.482149,0.515537,0.003501,2.0,2.0
113,0.508411,0.521094,0.00244,2.0,2.0
114,0.524275,0.525298,0.001492,2.0,2.0
115,0.534977,0.528231,0.001009,2.0,2.0
116,0.540744,0.529817,0.000544,1.0,1.0
117,0.545478,0.531318,0.000451,1.0,1.0
118,0.549444,0.532719,0.000382,1.0,1.0
119,0.553392,0.534277,0.000386,1.0,1.0
120,0.557327,0.537019,0.000436,1.0,1.0
121,0.55913,0.538943,0.00024,1.0,1.0
122,0.560209,0.541242,0.000231,1.0,1.0
123,0.560426,0.540095,0.000106,0.0,0.0
124,0.56049,0.538941,0.000105,0.0,0.0
125,0.560162,0.5373,0.000152,0.0,0.0
126,0.559672,0.536714,6.9e-05,0.0,0.0
127,0.559201,0.536324,5.6e-05,0.0,0.0
128,0.55939,0.535045,0.000118,0.0,0.0
129,0.559624,0.534952,2.3e-05,0.0,0.0
130,0.558401,0.535021,0.000111,0.0,0.0
131,0.556383,0.535574,0.00019,0.0,1.0
132,0.55329,0.536229,0.000287,0.0,1.0
133,0.551246,0.537433,0.000216,0.0,1.0
134,0.549394,0.538659,0.000202,0.0,1.0
135,0.547696,0.538548,0.000155,0.0,0.0
136,0.546122,0.538348,0.000144,0.0,0.0
137,0.544898,0.538208,0.000112,0.0,0.0
138,0.544065,0.538672,8.7e-05,0.0,0.0
139,0.543429,0.538491,6e-05,0.0,0.0
140,0.542875,0.538116,6.1e-05,0.0,0.0
141,0.542051,0.537895,7.8e-05,0.0,0.0
142,0.540953,0.537329,0.000112,0.0,0.0
143,0.540013,0.536518,0.000113,0.0,0.0
144,0.539422,0.536139,6.4e-05,0.0,0.0
145,0.539374,0.536317,1.7e-05,0.0,0.0
146,0.539518,0.536999,6.3e-05,0.0,0.0
147,0.539732,0.537559,5.5e-05,0.0,0.0
148,0.539447,0.53718,4.3e-05,0.0,0.0
149,0.538872,0.537116,5.3e-05,0.0,0.0
150,0.537931,0.536377,0.000109,0.0,0.0
151,0.537563,0.536346,3.4e-05,0.0,0.0
152,0.537504,0.535541,7.3e-05,0.0,0.0
153,0.537903,0.534725,8.3e-05,0.0,0.0
154,0.538103,0.533977,7e-05,0.0,0.0
155,0.538279,0.533355,5.9e-05,0.0,0.0
156,0.538356,0.532977,3.5e-05,0.0,0.0
157,0.53828,0.53228,6.4e-05,0.0,0.0
158,0.53806,0.531881,4.1e-05,0.0,0.0
159,0.537726,0.532,3.2e-05,0.0,0.0
160,0.537502,0.532125,2.3e-05,0.0,0.0
161,0.537464,0.532192,7e-06,0.0,0.0
162,0.537437,0.531999,1.8e-05,0.0,0.0
163,0.536894,0.531293,8.1e-05,0.0,0.0
164,0.536009,0.530462,0.00011,0.0,0.0
165,0.53494,0.529247,0.000147,0.0,0.0
166,0.534479,0.529132,4.3e-05,0.0,0.0
167,0.533927,0.529296,5.2e-05,0.0,0.0
168,0.533627,0.529452,3.1e-05,0.0,0.0
169,0.533427,0.52958,2.2e-05,0.0,0.0
170,0.533316,0.529555,1e-05,0.0,0.0
171,0.533251,0.530233,6.2e-05,0.0,0.0
172,0.533116,0.53071,4.5e-05,0.0,0.0
173,0.53324,0.53118,4.4e-05,0.0,0.0
174,0.533517,0.530762,4.6e-05,0.0,0.0
175,0.533917,0.530262,5.8e-05,0.0,0.0
176,0.534347,0.529832,5.5e-05,0.0,0.0
177,0.53471,0.529959,3.5e-05,0.0,0.0
178,0.534451,0.52977,2.9e-05,0.0,0.0
179,0.534139,0.529685,2.9e-05,0.0,0.0
180,0.533936,0.530553,8.1e-05,0.0,0.0
181,0.533816,0.53166,0.000101,0.0,0.0
182,0.533603,0.532835,0.000109,0.0,0.0
183,0.533104,0.533121,5.2e-05,0.0,0.0
184,0.532849,0.533294,2.8e-05,0.0,0.0
185,0.532443,0.533311,3.7e-05,0.0,0.0
186,0.531981,0.533259,4.2e-05,0.0,0.0
187,0.531986,0.533487,2.1e-05,0.0,0.0
188,0.531999,0.533693,1.9e-05,0.0,0.0
189,0.532086,0.534435,6.8e-05,0.0,0.0
190,0.531893,0.534939,4.9e-05,0.0,0.0
191,0.531893,0.53526,2.9e-05,0.0,0.0
192,0.531898,0.535308,4e-06,0.0,0.0
193,0.531696,0.535338,1.9e-05,0.0,0.0
194,0.531976,0.535011,3.9e-05,0.0,0.0
195,0.53218,0.534505,5e-05,0.0,0.0
196,0.532397,0.534119,4e-05,0.0,0.0
197,0.532244,0.534095,1.4e-05,0.0,0.0
198,0.532468,0.533683,4.3e-05,0.0,0.0
199,0.532732,0.533492,3e-05,0.0,0.0
200,0.531846,0.53488,0.00015,1.0,0.0
201,0.524458,0.548883,0.001439,2.0,2.0
202,0.507798,0.585158,0.003629,2.0,2.0
203,0.483976,0.641043,0.005523,2.0,2.0
204,0.460985,0.697611,0.005551,2.0,2.0
205,0.443519,0.743177,0.004436,2.0,2.0
206,0.430007,0.777145,0.003323,2.0,2.0
