,x,y,Velocity,Manually results,Classification results
0,0.198874,0.174069,0.000202,0.0,0.0
1,0.197792,0.175356,0.000153,0.0,0.0
2,0.196892,0.176396,0.000125,0.0,0.0
3,0.196272,0.177033,8.1e-05,0.0,0.0
4,0.196021,0.177917,8.3e-05,0.0,0.0
5,0.195644,0.178376,5.4e-05,0.0,0.0
6,0.195441,0.179645,0.000117,0.0,0.0
7,0.197222,0.183249,0.000365,1.0,1.0
8,0.207828,0.192459,0.001277,2.0,2.0
9,0.230458,0.20844,0.002519,2.0,2.0
10,0.273333,0.232597,0.004474,2.0,2.0
11,0.33022,0.264215,0.005917,2.0,2.0
12,0.381541,0.292486,0.005327,2.0,2.0
13,0.41909,0.315537,0.004006,2.0,2.0
14,0.445371,0.329969,0.002726,2.0,2.0
15,0.461651,0.339639,0.001721,2.0,2.0
16,0.471883,0.346698,0.00113,2.0,2.0
17,0.478074,0.352643,0.00078,1.0,1.0
18,0.482834,0.357325,0.000607,1.0,1.0
19,0.486207,0.359087,0.000346,1.0,1.0
20,0.488356,0.360541,0.000236,1.0,1.0
21,0.489032,0.35987,8.7e-05,0.0,0.0
22,0.489837,0.358947,0.000111,0.0,0.0
23,0.490467,0.359547,7.9e-05,0.0,0.0
24,0.491613,0.361059,0.000172,0.0,0.0
25,0.491293,0.364183,0.000286,1.0,1.0
26,0.491094,0.366806,0.000239,1.0,1.0
27,0.491957,0.366619,8e-05,1.0,1.0
28,0.496667,0.360157,0.000727,1.0,1.0
29,0.503064,0.347088,0.001323,2.0,2.0
30,0.509826,0.33293,0.001426,2.0,2.0
31,0.51609,0.318669,0.001416,2.0,2.0
32,0.521169,0.307268,0.001135,2.0,2.0
33,0.524789,0.29778,0.000923,2.0,2.0
34,0.525837,0.290959,0.000627,1.0,1.0
35,0.526598,0.285603,0.000492,1.0,1.0
36,0.526855,0.281121,0.000408,1.0,1.0
37,0.528523,0.276839,0.000418,1.0,1.0
38,0.529869,0.273768,0.000305,1.0,1.0
39,0.530772,0.271104,0.000256,1.0,1.0
40,0.530954,0.269457,0.000151,0.0,0.0
41,0.531121,0.268976,4.6e-05,0.0,0.0
42,0.53152,0.270395,0.000134,0.0,0.0
43,0.53119,0.272834,0.000224,0.0,0.0
44,0.530873,0.274905,0.00019,0.0,0.0
45,0.530333,0.275667,8.5e-05,0.0,0.0
46,0.529772,0.275592,5.1e-05,0.0,0.0
47,0.529714,0.275196,3.6e-05,0.0,0.0
48,0.529841,0.274616,5.4e-05,0.0,0.0
49,0.530287,0.274109,6.1e-05,0.0,0.0
50,0.530565,0.273728,4.3e-05,0.0,0.0
51,0.530975,0.273458,4.5e-05,0.0,0.0
52,0.531107,0.273533,1.4e-05,0.0,0.0
53,0.531307,0.27357,1.8e-05,0.0,0.0
54,0.531122,0.274518,8.8e-05,0.0,0.0
55,0.531244,0.275247,6.7e-05,0.0,0.0
