,x,y,Velocity,Manually results,Classification results
0,3.8e-05,0.236742,0.000333,1.0,1.0
1,-0.000819,0.240245,0.000328,1.0,1.0
2,-0.001271,0.242803,0.000236,1.0,1.0
3,-0.001136,0.244889,0.00019,0.0,1.0
4,-0.000986,0.246554,0.000152,0.0,0.0
5,-0.00099,0.246788,2.1e-05,0.0,0.0
6,-0.001018,0.246526,2.4e-05,0.0,0.0
7,-0.001212,0.246436,1.9e-05,0.0,0.0
8,-0.000943,0.247597,0.000108,0.0,0.0
9,-0.001007,0.248255,6e-05,0.0,0.0
10,-0.001045,0.249712,0.000132,0.0,0.0
11,-0.001037,0.251033,0.00012,0.0,0.0
12,-0.000821,0.252682,0.000151,0.0,0.0
13,-0.000495,0.25377,0.000103,0.0,0.0
14,-5e-06,0.25436,7e-05,0.0,0.0
15,0.000122,0.254497,1.7e-05,0.0,0.0
16,0.000392,0.254607,2.7e-05,0.0,0.0
17,0.000195,0.254695,2e-05,0.0,0.0
18,8.4e-05,0.254984,2.8e-05,0.0,0.0
19,-0.000344,0.254334,7.1e-05,0.0,0.0
20,-0.000659,0.254375,2.9e-05,0.0,0.0
21,-0.000569,0.25397,3.8e-05,0.0,0.0
22,-8.7e-05,0.255291,0.000128,0.0,0.0
23,0.000455,0.256663,0.000134,0.0,0.0
24,0.000999,0.257913,0.000124,0.0,0.0
25,0.001104,0.257487,4e-05,0.0,0.0
26,0.00107,0.257136,3.2e-05,0.0,0.0
27,0.001483,0.257442,4.7e-05,0.0,0.0
28,0.013271,0.259394,0.001086,2.0,2.0
29,0.053542,0.263156,0.003677,2.0,2.0
30,0.117545,0.269614,0.005848,2.0,2.0
31,0.189844,0.278279,0.00662,2.0,2.0
32,0.253894,0.286949,0.005876,2.0,2.0
33,0.299691,0.296489,0.004253,2.0,2.0
34,0.329104,0.302367,0.002727,2.0,2.0
35,0.348271,0.306203,0.001777,2.0,2.0
36,0.359867,0.307111,0.001057,2.0,2.0
37,0.366786,0.307144,0.000629,1.0,1.0
38,0.371448,0.306855,0.000425,1.0,1.0
39,0.374272,0.307095,0.000258,1.0,1.0
40,0.376169,0.307938,0.000189,0.0,1.0
41,0.377661,0.308853,0.000159,0.0,0.0
42,0.378488,0.309553,9.8e-05,0.0,0.0
43,0.379445,0.310685,0.000135,0.0,0.0
44,0.379488,0.311402,6.5e-05,0.0,0.0
45,0.37957,0.31188,4.4e-05,0.0,0.0
46,0.37954,0.312767,8.1e-05,0.0,0.0
47,0.379282,0.314362,0.000147,0.0,0.0
48,0.378923,0.315502,0.000109,0.0,0.0
49,0.37891,0.316373,7.9e-05,0.0,0.0
50,0.379264,0.316055,4.3e-05,0.0,0.0
51,0.379764,0.316471,5.9e-05,0.0,0.0
52,0.380397,0.317371,0.0001,0.0,0.0
53,0.380743,0.319305,0.000179,0.0,0.0
54,0.380957,0.320855,0.000142,0.0,0.0
55,0.381161,0.321936,0.0001,0.0,0.0
56,0.381034,0.322617,6.3e-05,0.0,0.0
57,0.381119,0.323751,0.000103,0.0,0.0
58,0.380386,0.325102,0.00014,0.0,0.0
59,0.379797,0.325833,8.5e-05,0.0,0.0
60,0.37908,0.32532,8e-05,0.0,0.0
61,0.379182,0.325187,1.5e-05,0.0,0.0
62,0.379584,0.324553,6.8e-05,0.0,0.0
63,0.380142,0.324035,6.9e-05,0.0,0.0
64,0.380577,0.322499,0.000145,0.0,0.0
65,0.380504,0.322229,2.5e-05,0.0,0.0
66,0.380534,0.322551,2.9e-05,0.0,0.0
67,0.380394,0.323294,6.9e-05,0.0,0.0
68,0.380804,0.322991,4.6e-05,0.0,0.0
69,0.381037,0.322788,2.8e-05,0.0,0.0
70,0.381894,0.321932,0.00011,0.0,0.0
71,0.382783,0.321056,0.000113,0.0,0.0
72,0.383515,0.320334,9.4e-05,0.0,0.0
73,0.38361,0.32097,5.8e-05,0.0,0.0
74,0.383828,0.322065,0.000101,0.0,0.0
75,0.38391,0.323351,0.000117,0.0,0.0
76,0.384538,0.32455,0.000123,0.0,0.0
77,0.384753,0.326206,0.000152,0.0,0.0
78,0.384931,0.32818,0.00018,0.0,0.0
79,0.384726,0.329497,0.000121,0.0,0.0
80,0.384551,0.330475,9e-05,0.0,0.0
81,0.384518,0.331031,5.1e-05,0.0,0.0
82,0.384722,0.331219,2.5e-05,0.0,0.0
83,0.38382,0.332745,0.000161,0.0,0.0
84,0.382861,0.334249,0.000162,0.0,0.0
85,0.382018,0.335255,0.000119,0.0,0.0
86,0.381566,0.336203,9.6e-05,0.0,0.0
87,0.380866,0.337347,0.000122,0.0,0.0
88,0.379822,0.339044,0.000181,0.0,0.0
89,0.379001,0.33997,0.000113,0.0,0.0
90,0.378251,0.340732,9.7e-05,0.0,0.0
91,0.377439,0.341424,9.7e-05,0.0,0.0
92,0.37644,0.342432,0.000129,0.0,0.0
93,0.375806,0.343622,0.000122,0.0,0.0
